	TCGA.N5.A4R8.01A	TCGA.N5.A4RA.01A	TCGA.N5.A4RD.01A	TCGA.N5.A4RF.01A	TCGA.N5.A4RJ.01A	TCGA.N5.A4RM.01A	TCGA.N5.A4RN.01A	TCGA.N5.A4RO.01A	TCGA.N5.A4RS.01A	TCGA.N5.A4RT.01A	TCGA.N5.A4RU.01A	TCGA.N5.A4RV.01A	TCGA.N5.A59E.01A	TCGA.N5.A59F.01A	TCGA.N6.A4V9.01A	TCGA.N6.A4VC.01A	TCGA.N6.A4VD.01A	TCGA.N6.A4VE.01A	TCGA.N6.A4VF.01A	TCGA.N6.A4VG.01A	TCGA.N7.A4Y0.01A	TCGA.N7.A4Y5.01A	TCGA.N7.A4Y8.01A	TCGA.N7.A59B.01A	TCGA.N8.A4PI.01A	TCGA.N8.A4PL.01A	TCGA.N8.A4PM.01A	TCGA.N8.A4PN.01A	TCGA.N8.A4PO.01A	TCGA.N8.A4PP.01A	TCGA.N8.A4PQ.01A	TCGA.N8.A56S.01A	TCGA.N9.A4PZ.01A	TCGA.N9.A4Q1.01A	TCGA.N9.A4Q3.01A	TCGA.N9.A4Q4.01A	TCGA.N9.A4Q7.01A	TCGA.N9.A4Q8.01A	TCGA.NA.A4QV.01A	TCGA.NA.A4QW.01A	TCGA.NA.A4QX.01A	TCGA.NA.A4QY.01A	TCGA.NA.A4R0.01A	TCGA.NA.A4R1.01A	TCGA.NA.A5I1.01A	TCGA.ND.A4W6.01A	TCGA.ND.A4WA.01A	TCGA.ND.A4WC.01A	TCGA.ND.A4WF.01A	TCGA.NF.A4WU.01A	TCGA.NF.A4WX.01A	TCGA.NF.A4X2.01A	TCGA.NF.A5CP.01A	TCGA.NG.A4VU.01A	TCGA.NG.A4VW.01A	TCGA.QM.A5NM.01A	TCGA.QN.A5NN.01A
ENSG00000006747.15	73.54763326	23.87861069	859.2199967	406.1620099	779.531613	256.2042497	790.1572196	38.05714464	76.04707743	324.9148896	345.3394381	633.2328179	194.2619936	528.0127608	138.4662957	106.4901256	317.1561339	441.801367	709.8279034	605.7679149	85.77003417	110.5729522	25.88113731	171.3418938	253.3011694	283.8611346	715.2853467	69.76770229	946.198305	123.9098774	157.2754548	1078.20096	619.5377066	236.9685351	179.955495	49.25567694	1148.354635	234.9780916	633.8385507	797.6511399	176.8914663	450.3022524	671.7593644	66.97350858	217.0033762	376.1755688	247.3885411	904.7153468	135.9988779	103.1106371	100.3148342	206.2740099	1098.053657	402.2993772	354.0697561	462.8322745	683.3526483
ENSG00000007038.11	103.7021629	918.2411201	7.559120205	1280.470594	1.896670591	0	211.5161425	64.6086409	934.7052176	1.525422017	879.4108947	3237.532542	388.5239873	57.71101953	1.88389518	1617.072278	259.3566516	341.948606	6.529297403	24.92083194	5209.100075	1.332204243	0	88.50773324	4744.74363	211.4276037	861.3085116	1477.664256	1.497149217	1278.18444	553.3766003	999.7292743	2953.990204	19.12750507	1412.553885	1.119447203	2.554737787	0	319.4212696	29.44041116	49.56379249	1.166586146	116.4128444	11.99525527	368.9973021	762.2134185	5.515031172	6018.415627	2189.68736	2479.709733	544.1319796	974.2942314	576.6161163	1.139658292	743.2275061	6.727213292	3447.514111
ENSG00000007062.12	6870.084423	2525.705776	237.6923353	153.3302367	1130.415672	600.9729314	1342.7082	436.3295886	912.5649292	1623.811737	5070.667157	12335.06387	1830.964678	638.2666488	5440.68928	5411.276013	14965.61981	1689.960879	2147.206089	3947.076382	9.148803645	1886.401209	268.2226958	9993.430854	909.6182568	12984.19983	1783.07974	1011.23973	1646.864138	852.4001635	1847.362485	2500.107903	3848.017533	1365.491334	1101.985531	1697.08196	94.52529811	33065.79154	21295.30731	674.3694181	1660.387049	1682.217223	5922.74201	99.96046056	1758.917661	2410.623215	1160.520131	5412.456923	565.080609	5669.063262	172.2577962	18.02394262	4608.330716	759.0124226	3398.219041	1290.279509	1756.216306
ENSG00000007171.18	121.3535949	86.83131159	225.0938017	13.04938185	371.7474359	248.2967111	129.5186952	295.6066584	21.17766713	182.287931	23.08955546	73.9636693	64.45140911	50.82015152	39.56179878	20.70641331	52.61234932	636.7968531	24.25167607	108.3097696	29.73361185	111.9051564	90.5839806	19.29014699	27.515143	102.7773074	26.23853744	271.2317415	50.15449876	38.25405612	106.5145937	51.79131248	50.76767318	142.3936489	61.92017031	315.6841113	68.97792024	4.068884703	51.70788176	109.481529	417.8740436	80.49444408	75.38208777	832.6706365	86.98447567	60.58258225	115.027793	2.111354368	82.23187967	20.21777198	50.6640577	86.1143925	50.58036108	113.9658292	6.379635246	0	28.47302701
ENSG00000007174.18	177.9852725	55.35496114	104.1478784	35.88580008	94.83352957	60.09729314	10.24968092	224.8026683	110.7014418	134.2371375	51.19857949	6.488041167	44.48054995	44.79064202	68.76217408	128.1825586	841.7975891	32.02824409	1744.255163	19.16987072	0	17.31865516	162.3453159	38.58029398	123.8181435	567.7222692	17.11208963	54.08956695	21.70866364	3.326439663	487.6371245	44.72886078	50.76767318	1.062639171	23.22006387	27.98618008	307.8459033	6.103327055	60.88186079	42.32059104	94.85484426	169.1549912	142.1763427	12.99485987	100.7188666	164.8409796	20.4844015	176.2980897	129.6733487	34.37021236	252.3070073	6.007980872	24.83035908	17.09487438	1396.076846	64.58124761	13.66705297
ENSG00000007264.15	172.1014618	77.06278904	592.970985	104.3950548	377.4374477	434.9146214	42.86230201	76.11428928	313.8145221	179.237087	58.2258355	202.4268844	329.5191761	241.1803801	109.2659205	61.13322026	497.964771	79.12860305	104.4687585	37.38124791	205.848082	11.98983819	61.17359729	195.1708989	644.9873227	61.66638441	159.7128366	27.43673686	44.16590189	106.4460692	148.1218569	28.24980681	51.62814222	58.44515439	52.2451437	27.98618008	2785.941556	20.34442352	63.38385507	87.40122063	30.76373327	37.33075668	175.5734702	973.6148859	89.73135385	154.9786988	26.78729426	52.78385921	555.5923152	19.20688338	62.82343154	482.64113	100.2410792	85.47437192	28.70835861	43.05416507	130.9759243
ENSG00000007350.17	61.0445356	709.8459723	86.50993124	2551.154151	39.83008242	11.070554	10.24968092	20758.84483	3.850484933	17.54235319	9.035043439	42.8210717	33.58735404	80.96769904	2.82584277	77.89555485	194.8879982	153.5471702	40.10854119	30.67179316	1.143600456	21.31526789	71.76133528	9.077716229	38.84490777	19.57662997	15.97128366	6507.210076	3.742873042	7057.041744	45.7679895	546.9476485	47.32579703	6.375835024	28.05757717	38.06120491	10.21895115	3.051663528	5.837986651	219.8830709	171.7641774	146.9898544	8.587832783	0.999604606	12.81876484	1256.736357	42.54452618	3.167031552	3.162764603	3.032665797	7.092968077	736.9789869	7.35714343	148.155578	17.01236065	9.418098609	4.555684322
ENSG00000007402.12	739.1537142	7057.21485	1611.772408	645.9444014	1267.92429	668.9777631	623.3669575	450.4903866	1436.23088	1723.726879	280.0863466	816.1955788	1700.246328	1654.669679	441.7734198	610.3461829	420.8987946	1406.416718	205.2064898	383.3974145	85.77003417	1689.234981	1355.230463	204.2486152	230.6416399	465.9237933	293.1871357	2812.657481	646.7684616	225.3662871	2039.588041	1501.163345	1083.330518	2040.267208	1384.496308	48.13622974	51.09475573	1970.357418	1413.626768	770.0507544	475.9833176	1678.717464	499.0485051	3918.450054	4988.330773	580.4656718	1696.266016	84.45417473	947.7751259	379.0832246	575.5436954	84.1117322	323.7143109	2820.654273	326.4246701	513.9590955	535.2929078
ENSG00000007908.16	3.677381663	0	9.238924696	4.893518192	18.96670591	23.72261571	368.0567238	83.19468829	10.58883357	3.813555042	5.019468577	0	34.49512037	18.08852851	31.08427047	17.74835427	157.837048	14.13010769	245.315031	22.04535133	17.15400683	13.32204243	1.176415332	17.02071793	12.94830259	83.20067738	14.83047768	5.487347371	658.7456554	19.12702806	29.95722949	22.75678882	76.58174429	31.87917512	38.70010644	45.89733533	43.43054237	11.18943293	294.4013268	2.760038546	35.036474	71.16175491	62.97744041	8.996441451	8.240634538	101.4406028	5.515031172	12.66812621	16.86807788	9.09799739	3.039843462	13.01729189	51.50000401	5.698291461	62.73307992	107.6354127	62.64065942
ENSG00000008118.10	168.4240802	4.34156558	204.0962455	428.9984282	104.3168825	11.070554	22.36294018	14.16079801	19.25242467	22.88133025	6.023362293	10.38086587	91.68439887	291.1391731	75.35580721	57.18914153	28.15872217	131.8810051	63.42746049	122.6871726	33.16441321	22.64747214	64.70284328	13.61657434	168.3279337	62.64521591	256.6813445	101.123973	293.4412465	93.14031055	61.57874951	78.47168558	55.07001837	17.00222673	59.98516499	10.07502483	120.072676	9.154990583	110.0877483	38.64053965	14.52731849	101.4929947	75.38208777	16.9932783	47.61255511	50.72030142	55.15031172	36.94870144	39.0074301	17.18510618	106.3945212	34.04522494	46.90178937	7.977608046	62.73307992	184.3256442	51.25144862
ENSG00000008226.20	41.18667462	22.79321929	85.670029	8.155863654	79.66016484	156.5692637	25.1583077	42.48239402	71.23397127	273.050541	43.16742976	44.11867993	35.40288669	74.07683104	50.86516987	142.9728538	935.9070027	101.7367753	326.4648702	55.5926251	12.57960501	34.63731033	114.1122872	7.943001701	339.083674	59.70872141	212.1899115	220.2778016	21.70866364	30.76956688	214.693478	102.7979081	57.65142548	21.25278341	68.69268894	11.19447203	90.69319143	89.51546347	81.73181311	62.56087372	54.69108137	36.16417053	150.7641755	6.997232239	121.7782659	28.17794523	103.2098691	44.33844173	69.58082126	97.04530549	164.1515469	40.05320581	23.91071615	27.35179901	186.0726947	43.05416507	36.44547457
ENSG00000008277.14	639.128933	100.9413997	884.417064	1507.203603	427.6992183	507.6639763	496.6436298	859.383429	779.723199	1111.269939	679.6360454	319.2116254	381.2618567	383.3045327	1045.561825	233.6866645	500.187828	554.8422285	1398.202401	697.7832943	642.703456	25.31188062	143.5226706	79.43001701	352.8412455	462.0084673	535.0380026	327.6730287	281.4640527	565.4947426	1140.871156	922.0423056	679.7705392	494.1272144	562.1190461	662.7127443	590.1444287	172.9275999	1750.561997	456.326373	55.54562952	314.9782595	503.8195233	330.8691245	390.9723275	197.2456166	624.7742456	270.2533591	724.273094	211.2757172	871.4217924	329.4376178	251.0625195	66.10018095	678.3678811	321.5607954	864.4411001
ENSG00000008394.13	3350.830171	519.9024781	781.1090879	4821.746592	936.0069368	577.2503157	70.81597723	1729.387456	1067.546948	2118.811181	739.8696683	890.1592481	723.4897614	139.5400771	3394.779115	1352.819003	1087.815899	3935.705995	705.1641196	1626.563531	3197.506874	38.63392306	1914.027746	942.9477733	2250.576844	1679.674852	1852.668904	177.1629294	1299.52552	1583.385279	264.6221938	1871.549701	1048.911756	228.4674217	2635.477249	68.28627939	10245.77589	4141.107407	669.7004687	191.3626725	1119.458072	1495.563439	3314.903454	36.98537041	915.6260597	4322.496798	603.5019825	4893.063748	711.6220356	2772.867427	2077.226366	976.2968917	1020.803651	770.4090056	2014.901465	100.9081994	89.97476536
ENSG00000009765.15	0.735476333	0	2.519706735	4.893518192	95.78186486	0	0.931789174	0.885049875	24.06553083	12.96608714	1.003893715	1.297608233	70.80577339	5.168151002	15.07116144	14.79029522	15.56139909	40.5063087	21.45340575	0.958493536	0	0	0	7.943001701	2.427806735	0	2.281611951	2.351720302	14.22291756	1.663219831	0	38.45112593	12.90703555	1.062639171	3.870010644	7.836130422	20.43790229	12.20665411	2.501994279	2.760038546	5.127288879	9.332689169	9.542036426	0	52.1906854	1.408897262	2.363584788	59.11792231	0	1.010888599	50.6640577	1.001330145	0.919642929	15.95521609	2.126545082	18.83619722	0
ENSG00000009950.16	55.16072494	213.8221048	1409.355967	32.62345461	445.717589	341.6056663	83.86102567	61.95349128	827.8542607	350.8470639	5.019468577	63.58280343	673.5626135	489.2516282	44.27153673	141.0008145	272.6949937	133.7650194	27.04994639	207.0346038	130.3704519	422.3087451	199.9906065	44.25386662	161.8537824	64.60287891	1368.967171	71.33551583	20.21151443	158.8374939	87.37525268	183.6237443	234.9080471	78.63529864	199.3055482	132.09477	384.4880369	205.4786775	101.7477673	268.6437518	545.2017174	187.8203695	274.8106491	1845.270102	324.1316251	111.3028837	37.02949501	896.2699293	404.8338691	376.0505588	166.1781092	37.04921538	125.0714383	659.8621512	49.97380942	182.9802015	136.6705297
ENSG00000010030.14	18.38690831	84.6605288	62.15276613	249.5694278	43.6234236	128.1021249	29.81725357	9.735548629	45.24319797	145.6778026	42.16353605	38.928247	58.09704483	124.8969826	108.3239729	46.34292504	231.1979294	323.1084625	255.5753555	44.09070266	74.33402961	13.32204243	23.52830665	1007.626501	44.50979015	24.47078746	21.67531354	31.35627069	30.69155894	241.9984854	171.4219243	36.09697537	72.27939911	70.13418527	34.8300958	21.26949686	2990.320579	43.74051056	85.90180358	46.00064244	55.54562952	11.66586146	420.8038064	125.9501803	67.75632842	84.53383569	39.3930798	1157.022194	55.87550798	119.2848547	8.106249231	113.1503064	285.0893079	69.51915583	43.59417418	57.85403431	285.8691912
ENSG00000010282.15	237.5588554	509.0485642	92.38924696	4.893518192	7.586682365	134.4281557	0	21.24119701	15.40193973	3.050844033	310.2031581	1.297608233	16.33979386	1.722717001	0	9.860196816	63.72763439	17.8981364	21.45340575	1.916987072	0	402.3256815	7.058491995	5.673572643	0	1.957662997	0	280.6386227	26.20011129	27.44312722	71.56449267	59.63848104	0.860469037	266.7224319	3.870010644	259.7117511	3.83210668	0	4.169990465	647.6890455	247.8189625	0	0.954203643	0	28.38440785	35.22243154	110.3006234	5.278385921	70.63507612	15.16332898	12.15937385	2.002660291	1.839285857	867.2799604	20.20217828	0	0
ENSG00000010438.17	230.2040921	65.12348369	248.6110645	14.68055458	1128.519002	172.3843408	2.795367522	592.9834165	95.2995021	160.1693118	10.03893715	702.0060542	481.1161525	5.168151002	6.593633131	81.83963358	13.33834208	26.37620102	2.798270316	7.66794829	5.718002278	2.664408487	475.2717943	7.943001701	68.7878575	78.30651989	9.126447805	9.406881208	1.497149217	45.73854536	14.14646948	150.6656363	39.5815757	25.5033401	417.9611496	72.7640682	408.7580459	6.103327055	6.671984744	9.200128488	31.61828142	58.32930731	8.587832783	5.997627634	72.33445872	15.49786988	40.96880299	481.388796	40.06168497	123.3284091	59.78358808	4.005320581	0.919642929	2.279316584	1.063272541	4.036327975	2.277842161
ENSG00000010932.17	133.1212162	1443.570555	710.5572993	1761.666549	386.9208006	259.3672651	18.63578348	61.0684414	10.58883357	333.3047107	477.8534086	20.76173173	64.45140911	38.76113252	70.64606926	34.51068886	34.08687421	101.7367753	1134.232235	1309.30217	146.3808583	2455.252421	347.0425231	19.29014699	458.855473	377.8289585	213.3307174	366.0844603	581.6424707	614.5597276	236.3292549	114.5686609	637.6075564	1184.842675	19.35005322	189.1865773	362.7727657	27.46497175	105.0837597	265.8837133	1064.76699	107.3259254	225.1920597	16027.66025	61.346946	259.2370961	104.7855923	25.33625242	236.1530903	83.9037537	214.8156046	61.08113886	382.5714584	2362.51164	9.569452868	118.3989539	258.5350853
ENSG00000011028.14	15557.53086	10084.37145	18466.09076	30312.08285	14185.19935	41750.22215	11708.86276	11516.26898	21409.65885	13094.9853	21436.14251	37157.01176	21209.96019	7136.355176	28863.15806	5968.377133	5192.320165	9459.636093	27744.85018	8056.138172	18020.85598	21043.49823	10747.73048	5789.313525	18649.60207	20041.57493	20051.94663	12520.55889	14258.84914	15974.39487	21114.02177	5226.21426	12941.45432	7847.590276	11762.89735	10530.63984	2750.175227	6045.345448	19693.19697	8699.641498	11927.78303	11693.85953	21385.61204	13421.69104	20782.8803	15254.13065	31611.37082	8090.709939	31017.23246	2894.174058	16082.79847	23556.29167	23642.18041	4078.837028	3317.410328	4640.431729	28238.40927
ENSG00000011347.10	436.8729416	5292.368441	2093.876297	1215.223684	604.0895833	2603.161698	245.992342	1047.899052	995.3503553	1803.048824	575.231099	512.5552522	1500.537736	844.9926889	1123.743475	1671.30336	2975.191303	2165.674505	659.4590377	566.4696799	17.15400683	2516.533816	355.2774304	323.3936407	1135.404283	541.2938187	1426.00747	1037.89256	918.5010445	579.6321112	839.634571	1091.541146	468.0951561	272.0356277	506.9713944	999.6663524	922.260341	862.6035571	489.5568806	1245.697397	1647.568826	270.6479859	599.2398876	1084.570997	1996.06481	510.0208087	64.60465087	785.423825	3874.386638	547.9016206	711.32337	1474.959304	2393.830543	5415.656205	1762.905873	4122.436305	2249.369134
ENSG00000011465.18	21074.33883	54746.05657	8139.492657	50538.62472	30491.82476	21777.36122	8601.345866	1907.282481	1112.790146	8330.329633	24099.47253	101363.9648	9827.478239	13493.18091	4151.16303	1046.166882	243.0542335	11074.2364	28963.96328	5559.26251	435.7117736	35264.77853	1214.060623	838.5540367	2844.580225	10944.31499	16904.46295	65992.4073	13282.70785	7983.45519	96811.77997	14616.13616	9342.972803	160323.5596	1744.407298	90515.1425	1866.235953	1941.875225	9734.425741	28507.51813	38170.95661	6251.735157	41185.33762	9595.204609	6743.58593	44554.967	2973.389663	5516.968964	57200.70635	1343.470948	13099.69876	37289.53461	19236.17114	24206.34213	861.2507582	857.0469734	12457.51878
ENSG00000011590.14	27.21262431	20.6224365	6.71921796	6.524690923	2.845005887	4.744523143	40.99872366	7.965448878	23.1029096	26.69488529	8.031149724	11.6784741	9.98542958	14.64309451	2.82584277	3.944078727	12.59732308	6.594050254	50.36886568	10.5434289	58.32362324	3.99661273	34.11604464	14.75128887	12.94830259	9.788314986	3.422417927	64.28035492	7.485746084	29.10634705	31.62152002	14.1249034	30.97688533	59.50779356	13.54503725	12.31391923	191.605334	2.034442352	35.861918	12.88017988	17.94551108	5.832930731	92.55775333	29.98813817	16.48126908	46.49360963	49.63528055	17.94651213	6.325529205	21.22866058	14.18593615	9.011971308	16.55357272	2.279316584	14.88581557	22.87252519	17.08381621
ENSG00000011677.13	372.1510243	19.53704511	128.5050435	86.45215473	215.2721121	4.744523143	1.863578348	45.13754364	21.17766713	448.4740729	125.4867144	271.2001208	382.169623	55.12694403	16.95505662	344.1208689	1284.926954	649.0429464	149.2410835	4.792467681	13.72320547	7.99322546	8.234907327	5.673572643	425.6754476	38.17442844	311.4400314	359.0292994	119.7719373	7.484489241	486.8049792	92.59658899	271.0477466	85.01113366	340.5609367	174.6337637	97.08003589	277.701381	505.4028443	95.68133627	10.25457776	0	4.771018213	13.99446448	488.9443159	90.16942474	115.027793	1.055677184	89.61166374	7.076220192	276.625755	408.5426993	77.25000601	6.837949753	1.063272541	9.418098609	52.3903697
ENSG00000012124.17	63.2509646	565.4889167	1202.740015	65.24690923	220.9621239	37.95618514	11.18147009	1188.621983	3695.502915	112.8812292	8.031149724	547.5906745	667.2082492	797.6179714	18.8389518	407.2261285	37.79196923	234.5597876	134.3169752	134.1890951	8.005203189	45.29494427	124.7000252	28.36786322	1294.830259	2014.435224	36.50579122	116.8021083	31.44013355	1402.925928	169.7576338	747.0504467	20.65125689	81.82321615	11604.22692	926.9022842	122.6274138	102.7393388	30.02393135	90.16125918	47.00014806	53.66296272	95.42036426	30.98774277	1075.86062	123.982959	2099.651153	71.78604852	11.59680354	760.1882263	1174.392857	40.05320581	41.38393179	26.21214072	8.506180327	8.072655951	5.694605402
ENSG00000012171.20	635.4515514	6879.210661	2343.327264	888.9891382	4494.160966	1798.174271	1950.234741	215.9521696	2043.644878	654.4060452	1548.004109	3255.699057	3951.506815	3051.793167	1254.67419	439.764778	418.6757375	2158.138447	698.6348222	667.1115012	227.5764907	3129.347768	3026.91665	533.3158285	671.6931968	882.9060117	3558.173838	2912.997547	2143.917678	1981.726429	4189.019257	1104.096616	1524.751134	3414.259656	812.7022353	4.477788813	186.4958584	610.3327055	3579.519815	1904.426597	2217.55244	405.9719789	987.6007701	1389.450402	1141.785696	1610.36957	6822.09356	4723.099722	4137.950355	2540.363049	1813.773265	2461.269497	929.7590009	480.9357993	843.175125	1563.404369	567.1826981
ENSG00000012223.13	5.148334328	181.2603629	36.95569878	24.46759096	38.88174712	30.04864657	336.3758918	12.39069826	14.4393185	9.1525321	20.07787431	29.84498937	68.08247441	2294.659045	15.07116144	38450.8235	400017.62	178.0393569	11643.60278	418.8616753	45.74401822	93.25429704	44.70378263	74686.91028	177.2298917	0	75.29319439	43.89877897	121.2690866	3284.027557	659.8911941	296.6229715	170.3728693	57.38251522	301.8608303	43.65844092	17.88316451	1513.62511	768.9462417	46.00064244	156.3823108	11.66586146	151.7183792	64.97429936	23.80627755	53.53809594	15.75723192	31.67031552	615.6848426	14.15244038	55.73046346	13.01729189	312.6785958	207.4178092	362.5759365	24586.61914	179.9495307
ENSG00000012779.11	12.50309765	131.3323588	422.4708293	102.763882	252.2571886	110.70554	158.4041596	126.5621322	178.0849282	427.8808757	155.6035259	240.0575232	152.5047427	621.9008373	1442.12176	309.61018	840.3155511	468.177568	651.0642268	621.1038115	59.46722369	41.29833154	30.58679864	2319.356497	497.7003807	124.3116003	123.2070454	185.0019971	379.5273264	1082.75611	457.679895	364.1086211	507.6767318	204.0267208	528.2564529	217.1727574	2042.51286	173.9448211	283.5593516	146.282043	198.25517	194.8198864	1588.749065	103.958879	477.9568032	1255.32746	226.9041396	2454.449453	218.2307576	268.8963673	256.3601319	325.4322972	932.5179297	137.8986534	139.2887029	75.34478887	203.8668734
ENSG00000013297.12	52.21881961	75.97739764	1889.780051	309.9228188	4119.568524	96.47197057	200.3346724	199.136222	283.9732638	13.72879815	23.08955546	27.2497729	243.2813752	1805.407417	558.5749209	342.1488295	231.9389484	1619.310341	581.1074689	898.1084434	268.7461071	101.2475225	203.5198525	27.23314869	305.0943797	693.012701	456.3223903	177.9468362	1349.680019	379.2141215	89.87168847	1309.692432	244.3732065	1336.800077	2057.87816	807.1214335	735.7644826	447.5773174	557.1107261	73.6010279	264.9099254	291.6465365	1180.349906	53.9786487	280.1815743	400.1268223	393.930798	231.1933033	179.2233275	56.60976154	3195.888759	47.06251683	105.7589368	53.56393974	2049.989459	176.2529883	2531.821562
ENSG00000013588.9	422.8988912	209.4805392	683.6804275	2751.788397	2672.408863	104.3795091	501.3025757	225.6877182	11215.49999	979.3209348	868.3680639	461.9485311	3088.221039	991.423634	1555.155471	34715.78095	2447.585772	3859.403413	512.0834678	1272.879416	467.7325863	408.9867027	134.1113479	4213.195045	1886.405833	2509.723962	1752.277979	94.85271885	1448.491867	554.6838137	816.3345036	485.7397337	1204.656652	354.921483	18607.97868	2256.805562	93.24792921	19605.92094	687.2144286	308.2043043	1009.221361	164.4886466	825.3861509	243.9035238	518.2443498	2166.883988	1622.207026	13239.24757	88.55740887	4803.742622	1246.335819	84.1117322	3715.357432	302.0094474	4847.459514	7909.857389	2658.241802
ENSG00000014914.21	585.4391607	218.1636704	546.7763615	368.6450371	871.5201367	357.4207434	1401.410918	283.2159601	627.6290441	397.3724354	615.3868476	696.8156213	1222.76124	440.1541937	954.1929088	273.1274518	491.2956	596.2905444	611.8884424	579.8885894	396.8293581	77.26784612	185.8736225	215.5957604	715.393718	465.9237933	196.2186278	1197.80954	1005.335699	1228.287845	654.8983225	479.4619989	727.9568053	391.0512148	261.2257185	632.4876698	1167.515168	676.4520819	1906.519641	238.2833278	185.4369478	215.818437	772.9049505	884.650076	400.1285881	486.0695552	935.1917145	590.1235459	815.9932675	981.5728295	1542.213916	413.54935	928.839358	248.4455077	915.4776577	885.3012693	3217.452052
ENSG00000015413.9	13.97405032	17.36626232	93.2291492	22.83641823	6733.180599	3.163015428	43.79409118	1.770099751	19.25242467	144.9150916	18.07008688	11.6784741	415.7569771	223.9532101	4.70973795	6.902137771	20.74853213	14.13010769	63.42746049	288.5065544	300.7669198	10.65763395	36.4688753	1.134714529	9.711226941	68.5182049	256.6813445	10.19078798	71.8631624	26.6115173	13.31432422	973.0489012	8.60469037	14.87694839	6.772518627	31.34452169	98.35740479	6.103327055	35.02791991	14.72020558	5.981837025	102.6595809	41.98496027	115.9541343	43.03442481	116.9384727	29.93874065	46.4497961	224.5562868	126.3610749	29.38515346	21.02793305	191.2857292	33.05009047	3.189817623	37.67239444	41.0011589
ENSG00000015520.15	50.74786695	119.3930534	31.91628531	19.57407277	717.8898188	26.88563114	10.24968092	49.56279302	17.3271822	6.101688067	1.003893715	80.45171047	173.3833682	6.029509503	25.43258493	23.66447236	35.56891222	28.26021537	3.731027088	254.0007871	9.148803645	30.6406976	134.1113479	44.25386662	42.08198341	71.4546994	182.5289561	47.03440604	44.16590189	38.25405612	30.78937475	614.4332981	59.37236355	2.125278341	48.37513305	70.5251738	853.2824207	13.22387529	70.05583981	28.52039831	90.58210353	712.7841353	36.25973842	23.99051053	172.1376992	5.635589046	9.454339152	594.3462547	30.57339116	17.18510618	163.1382658	9.011971308	11.03571514	103.7089046	12.75927049	37.67239444	2.277842161
ENSG00000016391.11	650.8965543	248.5546294	125.9853368	150.0678912	660.0413658	226.1556031	514.3476241	239.8485162	246.4310357	522.4570407	547.1220749	346.4613983	279.5920282	118.8674731	170.4925138	1186.181677	514.2671891	311.8043763	411.3457364	412.1522206	792.5151157	59.94919095	217.6368365	146.3781742	307.5221865	453.1989838	164.2760605	474.2635942	649.0141854	147.1949551	564.1944888	528.114444	455.1881206	119.0155871	229.2981307	180.2309997	2480.650391	1186.079891	192.6535595	90.16125918	73.4911406	467.8010446	404.5823445	820.6753812	365.3347978	195.8367194	451.4446945	802.3146599	286.757324	487.2483046	702.2038397	481.6397999	332.9107402	234.7696082	1501.340828	339.0515499	169.699241
ENSG00000016402.13	383.1831693	710.9313636	256.1701847	468.1465737	26.55338828	740.1456102	232.0155043	192.9408728	92.4116384	871.0159716	17.06619316	58.3923705	237.8347773	95.61079355	438.0056294	466.3873094	2100.047859	194.0534789	463.5801156	16.29439012	6.861602734	674.0953471	8.234907327	266.6579142	38.84490777	24.47078746	19.39370159	314.3466137	61.38311789	44.07532553	213.0291875	215.7971353	1175.400705	1720.412817	43.53761975	128.7364284	319.3422233	269.5636116	173.4716033	1404.85962	730.6386652	3.499758438	1017.181083	5.997627634	129.1032744	25.36015071	94.54339152	940.608371	468.0891612	71.77309052	18.23906077	522.6943358	140.7053681	113.9658292	161.6174262	906.8283518	554.6545662
