	TCGA.AB.2805.03A	TCGA.AB.2806.03A	TCGA.AB.2808.03A	TCGA.AB.2810.03A	TCGA.AB.2812.03A	TCGA.AB.2813.03A	TCGA.AB.2814.03A	TCGA.AB.2815.03A	TCGA.AB.2817.03A	TCGA.AB.2818.03A	TCGA.AB.2819.03A	TCGA.AB.2820.03A	TCGA.AB.2821.03A	TCGA.AB.2822.03A	TCGA.AB.2823.03A	TCGA.AB.2825.03A	TCGA.AB.2826.03A	TCGA.AB.2828.03A	TCGA.AB.2830.03A	TCGA.AB.2834.03A	TCGA.AB.2835.03A	TCGA.AB.2836.03A	TCGA.AB.2839.03A	TCGA.AB.2840.03A	TCGA.AB.2842.03A	TCGA.AB.2843.03A	TCGA.AB.2844.03A	TCGA.AB.2846.03A	TCGA.AB.2847.03A	TCGA.AB.2849.03A	TCGA.AB.2851.03A	TCGA.AB.2853.03A	TCGA.AB.2856.03A	TCGA.AB.2857.03A	TCGA.AB.2858.03A	TCGA.AB.2861.03A	TCGA.AB.2862.03A	TCGA.AB.2863.03A	TCGA.AB.2866.03A	TCGA.AB.2867.03A	TCGA.AB.2869.03A	TCGA.AB.2870.03A	TCGA.AB.2871.03A	TCGA.AB.2872.03A	TCGA.AB.2873.03A	TCGA.AB.2874.03A	TCGA.AB.2875.03A	TCGA.AB.2876.03A	TCGA.AB.2877.03A	TCGA.AB.2878.03A	TCGA.AB.2880.03A	TCGA.AB.2881.03A	TCGA.AB.2882.03A	TCGA.AB.2883.03A	TCGA.AB.2884.03A	TCGA.AB.2885.03A	TCGA.AB.2886.03A	TCGA.AB.2889.03A	TCGA.AB.2890.03A	TCGA.AB.2891.03A	TCGA.AB.2892.03A	TCGA.AB.2893.03A	TCGA.AB.2894.03A	TCGA.AB.2895.03A	TCGA.AB.2897.03A	TCGA.AB.2898.03A	TCGA.AB.2899.03A	TCGA.AB.2900.03A	TCGA.AB.2901.03A	TCGA.AB.2908.03A	TCGA.AB.2909.03A	TCGA.AB.2910.03A	TCGA.AB.2911.03A	TCGA.AB.2912.03A	TCGA.AB.2913.03A	TCGA.AB.2914.03A	TCGA.AB.2915.03A	TCGA.AB.2916.03A	TCGA.AB.2917.03A	TCGA.AB.2918.03A	TCGA.AB.2919.03A	TCGA.AB.2921.03A	TCGA.AB.2924.03A	TCGA.AB.2925.03A	TCGA.AB.2927.03A	TCGA.AB.2928.03A	TCGA.AB.2929.03A	TCGA.AB.2930.03A	TCGA.AB.2931.03A	TCGA.AB.2932.03A	TCGA.AB.2933.03A	TCGA.AB.2934.03A	TCGA.AB.2935.03A	TCGA.AB.2936.03A	TCGA.AB.2937.03A	TCGA.AB.2938.03A	TCGA.AB.2939.03A	TCGA.AB.2940.03A	TCGA.AB.2941.03A	TCGA.AB.2942.03A	TCGA.AB.2943.03A	TCGA.AB.2944.03A	TCGA.AB.2946.03A	TCGA.AB.2948.03A	TCGA.AB.2950.03A	TCGA.AB.2955.03A	TCGA.AB.2956.03A	TCGA.AB.2959.03A	TCGA.AB.2963.03A	TCGA.AB.2965.03A	TCGA.AB.2966.03A	TCGA.AB.2970.03A	TCGA.AB.2971.03A	TCGA.AB.2973.03A	TCGA.AB.2975.03A	TCGA.AB.2976.03A	TCGA.AB.2980.03A	TCGA.AB.2983.03A	TCGA.AB.2984.03A	TCGA.AB.2986.03A	TCGA.AB.2987.03A	TCGA.AB.2991.03A	TCGA.AB.2992.03A	TCGA.AB.2995.03A	TCGA.AB.2996.03A	TCGA.AB.2998.03A	TCGA.AB.3000.03A	TCGA.AB.3001.03A	TCGA.AB.3002.03A	TCGA.AB.3007.03A	TCGA.AB.3008.03A	TCGA.AB.3009.03A	TCGA.AB.3011.03A	TCGA.AB.3012.03A
hsa-mir-183	47.121	152.38	2048.226	107.814	112.575	374.624	1056.49	78.077	62.454	152.727	149.76	171.917	514.193	76.861	87.564	62.455	111.302	155.12	1583.523	255.255	60.479	239.85	191.095	169.455	124.758	2018.433	154.503	58.334	523.323	446.45	188.53	52.676	385.661	4355.935	168.939	1238.188	229.684	475.204	201.561	739.252	341.611	30.881	296.64	87.898	1359.221	21.218	227.506	125.311	33.372	640.673	141.763	121.016	668.513	80.556	290.434	357.37	126.133	21.581	421.972	120.766	37.916	253.745	252.045	73.688	63.689	2596.626	202.919	81.086	176.156	2456.231	53.797	626.259	165.357	124.013	114.849	106.414	280.574	772.194	230.458	17.086	40.655	278.068	249.252	141.252	227.978	40.477	3419.054	79.63	62.873	26.326	66.744	57.072	353.406	899.176	240.481	3800.084	76.362	2940.869	192.312	28.593	305.294	48.271	405.405	203.287	146.136	296.78	109.353	677.397	79.857	97.114	282.465	304.509	165.525	56.041	39.972	133.841	622.574	274.795	21.205	202.603	250.422	344.741	329.694	1160.748	1920.035	171.999	179.656	644.511	304.221	546.267	2496.841	49.564	69.602	149.033
hsa-mir-185	192.412	93.275	141.331	162.459	90.06	192.329	80.419	127.041	117.102	93.178	156.96	132.024	213.651	95.527	187	351.828	161.466	192.001	354.895	222.831	235.196	195.53	90.804	107.144	122.661	489.078	171.142	201.852	171.549	162.345	225.11	132.331	192.83	389.081	199.348	307.853	174.53	140.864	263.174	154.896	196.731	138.546	229.038	138.125	254.519	163.217	234.007	140.5	100.117	146.758	213.769	219.276	198.409	61.376	169.036	255.856	196.73	179.124	252.375	164.377	95.518	167.258	180.955	92.11	156.675	163.764	261.387	156.942	144.86	227.402	110.759	224.113	185.314	159.445	72.625	97.26	196.178	187.578	117.581	98.72	77.412	104.385	178.846	163.224	148.434	95.553	260.912	114.469	122.253	219.504	120.139	161.525	153.817	244.221	112.224	285.57	138.091	241.715	94.426	117.231	393.219	68.018	167.015	275.181	179.28	122.01	128.435	133.82	133.786	138.948	79.572	149.338	115.111	161.117	105.703	84.531	170.82	83.297	59.152	130.566	255.661	204.797	141.792	171.459	130.227	151.502	158.205	227.99	156.791	230.12	217.725	117.715	120.837	148.005
hsa-mir-186	964.414	1147.009	1040.026	1211.059	680.648	1886.499	843.615	857.527	1371.071	798.665	745.92	1169.223	1639.693	1193.542	1846.258	1253.257	745.669	1212.754	1288.242	1009.982	1492.777	1365.234	525.851	1203.659	832.417	1291.029	2031.121	1867.598	1423.787	666.371	1352.066	1000.835	1233.45	1728.346	1277.18	1661.243	1676.542	907.978	1572.002	1047.926	1049.233	1250.248	1264.251	1689.587	890.815	1978.74	1486.917	815.469	1379.768	1223.654	1395.874	1144.993	801.977	778.707	1397.619	1653.226	1183.202	1093.445	1296.2	1432.424	828.311	1039.999	929.334	1211.247	1551.467	1062.678	999.119	1051.508	1359.176	1673.594	1235.434	1213.421	662.854	855.968	753.275	790.095	1407.343	509.586	402.125	1496.944	1579.419	1588.582	1262.445	1214.764	1605.791	2015.236	734.293	1344.472	1311.251	1058.588	519.573	1874.771	1734.031	1371.891	843.532	992.815	1002.304	932.45	2100.603	780.59	2182.243	967.609	1607.345	1431.931	1416.163	939.145	1931.655	1046.698	747.751	845.642	951.425	1011.528	876.356	474.594	699.059	822.164	986.801	778.873	989.393	630.32	783.746	1522.323	1062.861	1355.34	912.662	1695.041	1813.545	1664.621	1337.793	1837.38	1550.039	1710.853	1802.89	1952.849
hsa-mir-188	14.136	0	0.539	0	6.928	7.526	6.307	5.293	4.879	13.311	5.76	1.9	1.022	0	4.452	10.409	9.928	0	4.657	24.146	2.88	6.952	1.355	2.28	13.629	9.036	4.754	0	1.335	1.888	0	2.57	3.325	8.86	1.126	9.681	1.511	6.789	9.682	0.559	1.525	5.008	1.009	1.395	5.366	1.632	0	0.949	3.452	2.024	3	1.034	0.596	19.18	5.378	0	0	0.719	3.365	5.591	2.917	22.873	7.755	0	1.274	2.861	5.159	0	6.259	3.587	0.633	10.473	22.808	10.257	0	0	3.353	4.689	8.231	0.949	0	3.509	2.428	9.417	9.233	0.664	8.499	4.266	6.287	5.562	18.483	3.231	5.855	0	1.233	12.525	0.457	0	15.82	0	2.442	0	0	5.95	4.52	0.66	2.936	0	2.074	8.964	0.689	15.167	7.562	24.518	3.553	7.044	5.647	10.305	3.348	2.251	7.335	4.267	0	0	2.153	3.565	0.894	0.731	3.12	3.584	0	4.425	0.967	1.028
hsa-mir-18a	98.169	89.581	131.082	56.122	135.09	89.475	26.806	75.431	62.454	147.123	102.24	59.838	39.868	71.371	80.143	103.397	238.802	48.814	60.546	95.203	118.078	61.701	111.134	85.107	150.967	164.908	74.875	82.408	86.776	28.316	46.429	95.073	83.117	76.044	76.586	347.544	39.288	54.309	76.576	97.299	115.904	55.084	116.033	85.107	82.795	75.624	78.002	67.402	107.021	148.782	87.008	72.402	98.311	184.128	99.116	67.331	95.07	82.728	80.76	93.929	96.247	111.505	281.773	98.251	49.678	75.088	128.114	75.855	148.436	82.496	78.48	159.881	39.914	142.661	143.561	109.275	90.544	59.4	114.053	177.507	100.802	106.139	114.106	193.044	57.527	82.282	69.69	113.047	81.036	170.19	65.717	74.302	117.625	85.107	57.962	87.675	94.195	53.715	125.077	78.631	69.607	193.083	59.954	82.306	143.123	89.034	85.134	54.98	189.79	112.055	30.313	84.002	76.461	164.619	93.267	180.131	100.233	71.275	52.455	76.539	22.004	42.666	83	43.545	50.584	64.166	67.036	48.229	49.143	47.314	78.9	54.875	70.569	32.89
hsa-mir-191	12831.106	23411.17	17317.411	7411.092	12421.385	7461.538	12993.252	12538.681	4920.242	13952.824	10478.877	6005.683	6586.371	16429.59	8959.693	11221.025	10565.297	12797.913	7474.228	8372.361	10586.716	9667.004	14187.145	9484.133	20833.483	5265.773	16897.881	12623.186	8036.753	8757.211	9712.084	14149.165	9766.752	7100.912	6929.884	9618.947	9482.776	5933.257	13181.583	10362.948	6531.781	7594.967	6880.228	23267.75	6257.169	11341.984	8134.981	11904.52	8436.263	6778.174	10054.645	11535.78	5740.749	16863.032	8790.63	2997.766	10210.175	7430.393	5839.63	8896.46	8448.627	14650.763	17014.957	8899.365	9791.568	7307.881	9372.971	7745.064	7187.538	3618.349	16424.563	13818.899	12249.255	8596.978	8024.234	13514.577	9908.968	9108.455	12645.786	11311.086	9827.928	13356.02	12718.324	8936.521	7897.566	7407.336	5206.345	13130.467	6931.397	12902.907	10301.108	10677.902	8986.302	6714.218	13558.181	6404.448	13286.925	6787.331	6561.852	10427.877	5431.795	7025.59	7404.351	10013.599	12019.303	13205.41	15911.2	7975.237	18380.568	10195.511	7288.634	17003.476	11364.064	8532.187	11134.315	7600.736	8693.451	13165.272	14879.403	8295.458	7337.666	9888.274	7291.315	6646.067	9933.814	10456.318	12350.7	12204.057	4919.803	8512.308	11950.881	9186.21	7972.353	11154.882
hsa-mir-192	428.018	849.636	641.925	1314.442	736.069	1406.512	1228.367	236.879	810.932	352.394	892.8	750.354	599.04	462.264	376.227	571.113	793.22	101.967	1959.842	765.075	598.071	774.299	475.706	582.072	906.852	2148.327	776.081	375.927	1033.964	869.303	455.847	684.782	591.79	2942.102	1506.937	969.059	589.321	668.679	518.426	697.313	1140.736	310.476	1237.008	284.621	916.88	360.167	1300.849	693.956	1145.012	1430.127	739.566	456.135	818.064	717.331	553.976	1695.696	1582.309	256.096	1205.345	1062.297	279.263	761.951	1814.722	736.88	631.796	404.047	736.871	823.943	484.654	1612.619	682.273	1661.647	1061.992	376.701	381.704	344.415	928.913	1056.687	1082.917	212.629	972.378	919.29	924.984	478.686	799.7	655.599	953.562	693.921	770.543	551.356	849.184	639.64	703.086	2544.89	1346.692	2368.894	888.904	1451.97	1370.41	357.413	4945.766	1046.598	1163.398	1106.176	792.448	948.378	645.108	800.843	739.454	664.86	1767.818	466.68	774.689	546.396	941.554	560.52	755.277	352.94	581.471	632.571	714.592	481.273	1352.208	797.419	501.534	409.056	673.935	835.234	1221.565	632.294	1124.577	1061.207	1021.799	534.464
hsa-mir-193a	35.341	14.776	33.984	16.246	6.928	102.854	77.266	82.047	42.937	23.119	69.12	32.294	85.869	17.568	102.405	54.821	40.236	155.12	40.054	33.804	60.479	43.451	6.776	53.192	54.516	46.31	15.45	87.963	18.69	56.632	143.508	23.126	25.489	31.008	25.904	76.479	66.487	64.492	117.064	31.315	10.675	67.604	5.045	71.155	91.995	18.498	36.564	56.01	9.206	42.509	36.753	113.775	70.307	105.49	35.344	62.151	60.243	75.534	18.844	93.929	113.747	87.917	120.206	13.817	182.151	47.198	184.863	28.773	13.413	54.519	70.253	88.668	24.233	37.297	13.512	45.197	35.77	123.489	75.252	12.34	6.126	8.772	26.706	98.876	33.38	2.654	33.995	17.775	10.479	28.18	215.633	35.536	18.096	30.528	99.892	105.21	14.632	26.857	65.752	90.068	31.751	43.883	44.252	53.549	61.769	13.85	88.069	71.578	25.928	100.102	53.737	31.501	53.774	45.533	28.424	11.07	104.468	34.349	10.045	20.26	168.694	139.945	12.681	61.235	38.745	65.057	17.876	64.305	29.642	48.031	39.949	112.405	19.334	77.086
hsa-mir-193b	3.141	4.618	5.934	0	3.464	18.397	9.461	5.293	4.879	2.102	8.64	2.849	8.178	1.098	372.517	5.552	1.045	8.678	4.657	2.76	4.8	0.869	0	182.373	3.145	27.108	3.565	6.482	6.675	6.607	2.814	0	5.541	19.934	4.505	8.713	193.418	5.091	0.88	4.474	1.525	10.85	4.036	223.232	6.133	1.632	3.25	3.797	3.452	12.145	2.25	9.309	41.708	7.672	3.073	2.072	1.883	0.719	6.057	19.01	8.021	2.144	0	1.535	127.378	6.436	22.355	7.847	2.683	11.478	0.633	9.076	1.425	19.581	3.378	4.577	5.03	6.253	2.352	6.645	3.342	1.754	3.237	4.708	41.903	0.664	1.7	0.711	2.794	4.079	3.08	1.077	25.547	2.775	1.233	45.09	2.744	14.268	2.472	7.148	3.664	0	4.282	3.471	6.026	0.66	1.468	3.112	1.037	4.482	12.056	19.834	2.521	3.503	5.33	3.019	177.878	9.446	1.674	0	22.004	143.358	17.292	10.886	11.839	253.098	2.681	105.226	7.02	270.983	4.994	6.196	9.667	31.862
hsa-mir-195	0.785	3.694	3.776	0	0	2.509	7.884	3.97	9.759	0.701	2.88	1.9	10.223	0	90.532	0	0.523	2.17	0	5.519	0.96	0	1.355	12.158	1.048	1.13	3.565	4.63	2.003	4.719	0	0	3.325	16.242	3.379	3.872	4.533	1.697	0	1.118	1.525	1.669	1.009	2.79	3.833	1.088	1.625	2.848	0	9.109	1.5	3.103	21.45	9.59	0	5.179	3.765	5.036	2.019	2.236	5.104	0.715	2.585	4.606	12.738	8.582	9.458	0	1.788	10.043	1.899	2.095	1.425	3.73	0	4.005	0	4.689	4.703	0.949	1.671	1.754	0	1.569	15.625	1.327	6.799	1.422	0.699	4.079	1.027	1.077	2.661	3.7	1.233	34.235	3.658	0.839	6.921	5.719	0	0	2.855	2.975	10.546	0	1.468	1.037	1.037	4.482	4.478	12.834	0	5.254	0.888	0	76.234	3.435	1.674	0	2.096	79.359	0	8.165	4.305	13.368	2.681	56.267	3.12	211.481	6.991	4.425	1.933	21.584
hsa-mir-196b	1665.735	4871.555	43.155	42361.965	11622.966	1771.101	13422.155	161.448	1156.384	3256.313	138.24	5534.575	3146.492	5969.904	20.036	6555.66	4322.476	242.985	3849.824	7982.58	6299.423	7052.985	7208.772	69.15	9031.827	2969.48	6365.526	104.63	2990.42	9086.621	8303.741	8056.789	2429.221	2696.988	161.055	2770.675	145.064	4604.384	4637.671	78.287	9921.963	1237.729	6984.152	51.622	2708.476	27.747	97.503	60.757	14253.383	3231.702	48.754	80.677	1238.715	5310.934	5552.826	6172.664	64.949	185.598	3411.442	4452.703	43.02	4295.804	6775.479	11925.18	108.272	2289.121	11905.16	9934.398	2876.625	8633.393	4445.537	11270.575	14155.138	1243.858	11028.888	1627.104	2093.688	583.054	3635.59	4968.297	17874.275	6595.554	11536.805	5755.22	1600.109	7130.63	8191.961	4384.643	8913.992	5585.488	3294.055	6445.938	2339.185	3672.561	155.388	339.01	5610.066	47.839	659.003	75.772	6599.24	3964.785	177.008	4300.255	103.952	47.485	6580.984	1710.61	9595.273	8114.276	2699.264	5454.319	9481.116	8467.39	6088.121	9849.862	152.467	3309.566	22726.469	15474.349	1847.252	81.919	14888.116	2577.324	1334.554	57.927	31.283	146.878	1971.198	70.255	112.857	84.967	19249.843	115.115
hsa-mir-197	1827.518	1858.117	1328.084	1530.07	1917.244	2826.403	1474.356	1382.894	2348.874	1109.725	1334.88	1684.023	2224.421	2267.4	1723.075	3004.764	1640.262	2501.44	1462.43	3072.027	2453.722	3603.835	1886.56	1314.602	2699.588	2355.027	2271.195	3238.899	1547.275	1637.612	2569.066	1190.981	2844.803	3014.455	1497.927	2033.958	1508.057	1780.316	2064.023	1753.067	1005.007	2659.073	1051.356	3065.254	2943.829	2625.081	1346.351	2388.499	1554.684	2526.254	1595.392	1694.218	2243.271	2150.075	2719.171	1790.994	1361.106	1608.516	1477.237	1666.129	1785.681	2473.125	2701.402	1400.073	2210.013	1963.738	2054.126	1650.502	1760.67	3624.805	1203.789	1669.327	2099.75	1799.584	863.057	1405.694	4535.579	2116.5	1747.247	1811.141	2200.939	2222.787	2655.99	2286.707	1963.738	2778.331	1804.288	3120.512	1819.824	3458.672	1584.391	2799.773	3579.831	2462.558	1600.739	1520.535	3040.291	3038.226	3554.563	2188.796	4305.87	4484.793	2789.301	2253.506	1782.256	1957.432	1941.93	965.784	1785.891	1821.267	1586.972	2361.399	1900.592	1609.417	1061.468	1111.984	1349.617	1744.95	2314.165	1758.142	4418.526	1618.748	2421.985	2472.544	3346.07	1590.772	1960.131	2083.334	2402.568	1671.062	1161.531	1713.508	3018.996	2048.436
hsa-mir-1976	20.419	4.618	17.262	14.769	19.051	15.888	17.345	14.557	5.855	17.515	2.88	19.946	31.69	16.47	17.067	20.124	12.018	21.695	12.109	28.975	15.36	24.333	14.908	18.997	20.968	24.849	13.073	8.333	8.01	16.99	23.918	11.563	16.623	19.196	0	5.809	8.311	25.457	9.682	25.164	18.301	15.858	13.117	20.928	32.198	15.778	7.313	40.821	8.055	33.4	11.251	10.343	14.3	21.098	23.05	11.394	2.824	5.036	16.152	7.827	8.75	31.45	15.51	9.211	7.643	12.872	10.318	15.694	5.365	8.608	2.532	7.68	35.637	22.378	6.756	8.582	10.619	31.263	14.11	6.645	1.114	6.14	9.711	10.986	10.653	1.991	21.247	8.532	4.89	5.191	17.456	7.538	11.709	10.176	13.566	11.69	9.602	10.911	8.404	15.726	13.433	13.165	12.847	7.933	1.507	27.7	11.743	30.083	13.482	16.435	6.889	4.667	14.284	28.02	15.989	19.12	9.882	19.751	13.393	18.009	66.011	11.946	13.833	20.412	18.296	17.824	11.62	11.692	11.701	5.735	8.989	16.816	13.534	11.306
hsa-mir-199b	335.346	1167.326	1093.97	930.448	1304.142	1226.726	189.222	3015.9	1090.026	1073.294	2286.719	413.17	1787.919	1343.97	2840.625	535.028	931.694	1136.821	677.189	2353.864	570.231	506.64	657.314	3308.542	1817.898	841.485	2035.875	2639.823	511.976	605.02	578.251	684.782	666.041	1489.139	1367.281	523.737	3041.046	986.048	1005.166	923.226	640.52	2624.019	621.531	2003.507	763.556	1711.607	1100.156	1166.719	1001.166	1955.418	944.334	2100.706	2224.801	1239.026	679.985	515.856	1221.795	2469.604	943.547	844.247	2623.471	731.931	951.307	924.171	2757.74	941.107	1682.681	2291.346	1238.46	1088.231	748.729	603.22	1251.582	1602.842	1254.895	2614.58	1516.89	1061.377	631.407	1183.696	1069.282	892.097	857.006	776.884	862.198	723.282	926.366	627.8	665.056	401.93	794.763	856.084	2375.377	714.16	1775.858	3400.954	3032.06	884.611	802.866	2912.2	837.727	1037.821	1233.345	1672.9	1251.948	1132.382	934.269	702.294	721.823	1069.752	1147.429	1519.043	802.416	1080.534	1553.563	2034.779	3278.044	878.486	921.313	1677.101	527.038	2955.901	568.319	828.717	1966.314	3745.666	1815.333	1354.058	679.427	2725.602	1310.342	1545.344	727.923	2308.474
hsa-mir-19a	145.29	102.51	324.739	245.166	154.142	449.883	75.689	133.658	255.673	417.548	167.04	381.826	78.713	117.488	215.941	250.513	587.338	50.983	212.378	146.944	437.753	355.43	51.501	182.373	308.225	301.579	394.577	308.334	362.455	100.05	213.854	246.676	185.073	141.752	339.005	722.195	155.641	162.927	337.109	241.012	468.19	248.714	327.918	166.029	343.447	410.764	468.826	122.463	448.799	159.915	375.033	223.413	432.567	226.324	337.303	285.896	538.418	501.402	471.774	188.977	243.535	184.412	482.116	612.532	368.123	530.624	582.103	504.829	405.07	457.674	382.909	372.125	106.912	312.363	202.675	326.107	226.919	28.137	259.853	430.953	604.256	512.276	597.234	831.815	181.104	956.192	242.215	458.585	354.184	594.737	201.258	313.359	366.712	479.191	83.86	185.37	428.448	133.447	306.019	114.372	238.129	522.202	336.886	214.69	351.028	263.145	214.302	169.09	765.382	416.845	88.184	140.004	250.388	115.584	338.426	534.356	121.409	77.286	91.517	90.046	22.004	162.984	167.153	74.843	108.702	159.523	287.808	214.106	143.53	210.765	428.458	432.802	307.41	246.676
hsa-mir-19b-1	636.136	524.558	821.017	1341.027	964.684	1252.649	711.16	521.397	979.755	1277.164	636.48	1649.83	517.26	585.242	862.28	809.135	1398.325	232.137	965.017	363.566	1508.137	1168.835	542.115	712.013	1094.513	877.629	1785.105	1082.411	1365.047	327.522	775.222	1148.584	651.634	606.878	1102.61	1997.171	791.805	617.765	1439.095	703.464	1424.395	827.935	1207.748	987.802	693.793	1326.414	1443.041	433.841	1483.337	573.873	1325.368	752.986	1487.173	934.065	1206.301	1514.421	1463.706	1184.806	1741.054	731.308	616.129	497.484	2252.892	2196.824	1179.523	3605.669	2613.873	1640.039	1266.18	2039.446	1655.051	1166.644	249.461	793.495	824.211	876.485	1055.787	140.683	1557.942	2980.598	2838.61	1967.526	1578.056	1591.435	791.177	4531.461	1196.626	1864.913	1819.824	1769.38	699.268	1194.211	1330.062	1775.225	313.242	797.425	2256.098	535.466	1274.996	443.192	902.45	1575.382	859.344	995.608	934.065	770.31	922.527	692.958	1880.267	944.25	428.52	647.518	912.486	325.736	1067.686	1045.567	551.988	443.966	594.306	488.498	138.308	616.097	761.986	635.486	562.88	958.028	1581.154	1271.484	524.197	720.471	2084.363	1922.386	1300.208	1202.544
hsa-mir-200a	1.571	2.771	3.776	2.954	0	13.379	3.154	1.323	1.952	1.401	1.44	7.599	0	5.49	6.679	3.47	2.09	8.678	5.589	0.69	4.8	2.607	4.066	0.76	12.581	3.389	1.188	0.926	2.67	1.888	5.628	0	3.325	1.477	5.631	4.84	1.511	0	9.682	1.678	6.1	5.008	5.045	1.395	3.833	0.544	3.25	4.747	2.302	1.012	1.5	2.069	1.192	13.426	1.537	1.036	0.941	2.877	2.019	4.473	0.729	16.44	19.388	1.535	2.548	2.145	2.579	0	0	6.456	5.063	8.378	15.68	4.662	5.067	4.005	2.236	7.816	3.527	0	3.898	1.754	2.428	3.139	2.131	1.991	1.7	0.711	3.493	2.966	2.054	1.077	2.129	2.775	4.933	3.34	4.115	0.839	1.978	2.859	7.327	0	0	3.967	1.507	6.595	9.541	2.075	0	0	29.28	4.667	3.361	0	6.218	6.038	1.412	6.011	4.464	0	6.287	4.267	1.153	4.082	0	3.565	1.788	2.192	0	0.717	0	1.77	2.9	0
hsa-mir-200b	2.356	0.924	2.158	1.477	5.196	14.216	3.154	2.647	1.952	4.204	2.88	8.548	2.045	4.392	6.679	2.776	4.703	3.254	9.315	0.69	7.68	2.607	2.711	3.04	14.677	2.259	7.131	3.704	2.003	0.944	1.407	1.285	0	1.477	5.631	4.84	4.533	0	7.922	1.678	6.1	2.504	1.009	0	6.133	1.632	3.25	0.949	2.302	3.036	6.001	3.103	3.575	13.426	2.305	8.287	1.883	2.877	4.038	6.709	0.729	10.722	16.803	3.07	6.369	5.721	7.738	2.616	0	10.76	3.797	9.774	2.851	1.865	6.756	1.144	2.236	3.126	1.176	0.949	5.012	2.632	4.856	6.278	4.261	2.654	2.55	1.422	4.192	4.079	3.08	8.615	3.193	7.401	3.7	1.67	7.773	3.357	2.966	1.43	6.106	4.388	4.282	9.916	0	1.979	13.944	3.112	0	1.494	25.835	5.833	1.68	0	7.106	5.032	1.412	5.152	1.116	6.753	1.048	1.707	1.153	6.804	5.381	7.13	4.469	2.923	0	3.584	1.997	0.885	0	4.111
hsa-mir-200c	71.467	30.476	56.64	29.538	32.907	112.053	29.96	54.257	29.276	61.651	24.48	63.638	21.467	12.078	30.425	90.212	83.607	83.526	54.026	95.893	96.959	69.522	24.395	22.797	85.967	48.569	53.482	44.445	55.403	54.744	52.057	61.669	42.112	42.821	43.924	54.213	30.977	20.366	73.055	50.886	36.601	49.242	55.494	80.922	78.195	51.686	36.564	49.365	33.372	24.291	81.007	76.54	30.983	28.77	70.688	56.972	42.358	36.688	51.148	34.664	56.144	127.23	94.355	24.563	28.023	32.181	35.253	62.777	19.672	83.931	60.759	229	111.188	42.892	20.267	44.625	38.006	37.516	42.329	25.629	42.883	48.245	49.365	45.514	49.715	42.468	62.891	62.567	37.724	86.763	50.314	36.612	44.708	36.078	24.665	32.565	63.101	81.411	38.067	48.608	50.068	129.453	38.542	63.961	28.625	98.267	75.593	26.971	66.375	53.786	160.867	30.334	54.615	43.782	104.814	43.272	19.764	18.892	41.294	27.014	79.632	23.893	48.417	36.741	18.296	51.689	66.142	34.345	29.642	17.922	54.931	130.991	39.635	27.751
hsa-mir-203a	2.356	0.924	5.934	78.276	0	6.69	37.844	25.144	46.841	4.204	67.68	5.699	15.334	8.784	168.449	3.47	7.316	84.611	24.219	11.728	4.8	3.476	0	198.33	290.402	3.389	4.754	15.741	133.501	112.32	15.476	6.424	9.974	12.551	3.379	2.904	1163.531	13.577	4.401	12.861	9.15	6.677	8.072	192.538	9.199	22.85	9.75	0.949	84.006	18.218	0	23.789	101.886	7.672	6.147	41.434	75.303	26.617	5.384	13.418	17.5	0.715	9.048	4.606	220.364	31.466	14.617	7.847	7.154	6.456	229.112	5.585	25.659	6.527	1.689	196.237	5.03	1.563	181.074	4.746	21.72	2.632	4.046	9.417	12.074	380.221	46.743	1.422	2.096	2.225	6.161	3.231	42.579	21.277	14.799	103.54	1.372	5.036	6.921	28.593	6.106	721.867	1.427	7.933	7.533	7.914	0.734	1.037	4.148	8.964	155.011	8.167	154.602	8.756	8.883	13.082	272.464	6.87	1.674	0	7.335	478.713	5.764	23.133	39.821	160.414	7.15	416.521	344.004	339.804	8.989	2.655	30.934	1031.927
hsa-mir-20a	1162.323	1018.64	1300.033	2439.841	2729.518	1932.491	2100.365	962.071	1674.561	2784.82	2079.359	3570.356	1027.364	1320.911	1199.177	1279.627	2269.404	886.243	1491.306	992.735	3155.471	2020.477	1833.703	1848.802	3647.327	2371.97	2463.73	1833.339	2469.766	814.558	2079.452	3093.725	1040.62	1154.692	2182.694	4507.429	1542.056	1914.392	2086.908	1224.631	3063.822	1478.097	2393.298	975.245	1340.055	1789.408	2390.443	1204.692	3623.761	2135.575	1683.15	1520.452	1492.535	2061.847	3491.358	3559.2	2946.238	2295.516	2961.877	1067.888	1411.629	1280.164	5981.861	3649.093	1389.697	8099.526	4714.43	2725.551	2926.7	2360.105	2896.181	1775.449	570.197	2029.894	2202.4	1962.365	1741.573	395.476	4776.121	4037.097	3472.382	2421.908	1665.456	3407.304	1208.072	4159.866	4825.6	2861.003	2836.27	2269.197	2097.803	1109.141	2009.197	1823.329	757.206	1639.94	1938.305	1145.63	2766.528	1389.621	884.132	1568.8	1006.375	1474.571	2547.586	2599.797	998.12	1695.049	2998.263	2705.755	975.538	1417.54	1867.824	830.102	3126.669	3146.763	1411.733	1270.928	1181.357	1517.27	252.517	1018.011	1206.958	1065.493	1029.974	1863.476	2239.894	1067.608	978.968	1473.918	2745.527	3311.072	2423.51	860.282
