	TCGA.RZ.AB0B.01A	TCGA.V3.A9ZX.01A	TCGA.V3.A9ZY.01A	TCGA.V4.A9E5.01A	TCGA.V4.A9E7.01A	TCGA.V4.A9E8.01A	TCGA.V4.A9E9.01A	TCGA.V4.A9EA.01A	TCGA.V4.A9EC.01A	TCGA.V4.A9ED.01A	TCGA.V4.A9EE.01A	TCGA.V4.A9EF.01A	TCGA.V4.A9EH.01A	TCGA.V4.A9EI.01A	TCGA.V4.A9EJ.01A	TCGA.V4.A9EK.01A	TCGA.V4.A9EL.01A	TCGA.V4.A9EM.01A	TCGA.V4.A9EO.01A	TCGA.V4.A9EQ.01A	TCGA.V4.A9ES.01A	TCGA.V4.A9ET.01A	TCGA.V4.A9EU.01A	TCGA.V4.A9EV.01A	TCGA.V4.A9EW.01A	TCGA.V4.A9EX.01A	TCGA.V4.A9EY.01A	TCGA.V4.A9EZ.01A	TCGA.V4.A9F0.01A	TCGA.V4.A9F1.01A	TCGA.V4.A9F2.01A	TCGA.V4.A9F3.01A	TCGA.V4.A9F4.01A	TCGA.V4.A9F5.01A	TCGA.V4.A9F7.01A	TCGA.V4.A9F8.01A	TCGA.VD.A8K7.01B	TCGA.VD.A8K8.01A	TCGA.VD.A8K9.01A	TCGA.VD.A8KA.01B	TCGA.VD.A8KB.01A	TCGA.VD.A8KD.01A	TCGA.VD.A8KE.01A	TCGA.VD.A8KF.01A	TCGA.VD.A8KG.01A	TCGA.VD.A8KH.01A	TCGA.VD.A8KI.01A	TCGA.VD.A8KJ.01A	TCGA.VD.A8KK.01A	TCGA.VD.A8KL.01A	TCGA.VD.A8KM.01A	TCGA.VD.A8KN.01A	TCGA.VD.A8KO.01A	TCGA.VD.AA8M.01A	TCGA.VD.AA8N.01A	TCGA.VD.AA8O.01A	TCGA.VD.AA8P.01A	TCGA.VD.AA8Q.01A	TCGA.VD.AA8R.01A	TCGA.VD.AA8S.01B	TCGA.VD.AA8T.01A	TCGA.WC.A87T.01A	TCGA.WC.A87U.01A	TCGA.WC.A87W.01A	TCGA.WC.A87Y.01A	TCGA.WC.A880.01A	TCGA.WC.A881.01A	TCGA.WC.A882.01A	TCGA.WC.A883.01A	TCGA.WC.A884.01A	TCGA.WC.A885.01A	TCGA.WC.A888.01A	TCGA.WC.A88A.01A	TCGA.WC.AA9A.01A	TCGA.WC.AA9E.01A	TCGA.YZ.A980.01A	TCGA.YZ.A982.01A	TCGA.YZ.A983.01A	TCGA.YZ.A984.01A	TCGA.YZ.A985.01A
hsa-mir-501	885.117	1435.893	483.754	417.529	972.025	1416.25	514.357	691.74	415.605	1009.391	701.565	1601.536	634.571	2912.874	1237.931	986.505	1793.615	396.291	410.242	1029.021	555.859	190.072	1029.674	931.576	428.331	1632.073	1014.339	230.425	1400.992	2520.1	590.9	1103.316	173.731	646.256	508.171	459.876	219.159	921.951	539.875	357.134	318.532	502.674	469.413	893.206	909.878	484.023	1814.138	698.005	993.382	396.656	2111.495	836.271	451.904	562.127	1047.779	493.671	841.307	549.86	875.484	697.06	632.58	692.425	583.681	259.876	957.6	665.014	228.563	560.653	833.625	824.86	589.766	1022.302	701.978	652.526	266.472	951.123	383.985	1325.529	798.596	874.945
hsa-mir-502	195.786	195.111	122.083	87.645	315.685	203.384	152.797	141.492	162.824	136.512	123.595	273.351	276.746	163.566	221.028	231.655	270.993	57.973	88.986	236.096	179.637	108.612	198.599	210.86	89.746	192.564	176.512	150.348	120.124	243.339	79.929	206.913	76.442	168.645	140.662	113.573	84.359	138.945	190.472	131.671	94.139	156.093	111.514	106.062	162.156	107.344	372.357	102.48	220.538	182.434	223.735	156.509	147.082	193.317	219.626	176.513	217.064	144.826	117.473	84.043	169.932	151.835	108.873	95.141	180.597	154.359	107.646	78.758	141.53	206.564	196.286	262.001	160.923	146.166	91.557	121.018	95.718	145.93	122.404	163.879
hsa-mir-503	12.237	7.622	3.052	4.869	10.701	6.201	3.553	9.433	27.887	7.971	15.717	8.385	10.81	13.921	3.495	6.304	33.742	2.596	3.016	19.091	5.649	15.634	26.838	53.552	6.119	16.991	2.418	11.44	13.497	29.835	9.515	35.036	17.689	21.885	6.505	9.309	5.218	37.615	2.867	6.313	11.841	19.181	9.795	30.155	3.603	2.928	8.824	11.387	0	2.764	16.647	10.122	2.132	8.226	25.174	9.439	10.198	2.387	4.946	19.775	7.858	4.401	4.536	11.452	10.195	2.115	13.271	4.005	14.516	4.885	5.452	14.924	6.336	8.7	31.43	1.891	2.226	3.04	4.754	2.778
hsa-mir-505	203.361	364.308	323.52	298.235	246.127	383.206	493.925	503.083	337.342	682.559	409.365	729.496	445.389	445.457	382.649	693.39	512.461	295.055	114.626	222.095	408.986	441.855	268.377	249.908	228.443	320.94	307.082	156.885	445.402	413.956	323.52	148.739	288.078	288.369	266.688	222.491	211.332	465.198	142.547	184.88	263.47	316.817	190.628	504.313	475.659	292.756	356.475	391.703	680.792	204.547	236.386	365.187	213.162	294.088	234.383	285.064	587.094	300.792	594.785	456.232	304.503	339.611	499.002	310.971	266.526	323.52	232.986	393.792	191.298	323.803	525.246	637.592	429.55	229.689	409.957	346.98	237.069	334.423	177.07	262.484
hsa-mir-508	197.534	411.562	11823.749	363413.616	405.753	13699.922	6706.189	35461.085	4257.703	986.473	325.778	1417.066	1527.511	1261.549	733240.303	604396.843	979.582	15644.86	10545.623	478.555	817.972	109541.435	708.516	196.356	5533.634	221.826	27578.161	20140.143	1499.52	426.077	228437.633	306.073	59028.788	426.117	138960.909	4163.09	4556.245	1409.41	152155.788	262004.002	187668.913	164.692	143552.258	145.575	375581.451	1919.504	583.242	6189.813	664.492	5446.758	328.277	3271.112	72935.639	36628.749	379.353	420.989	209.78	1450.643	330.161	215525.068	1421.34	3996.112	61381.74	21282.544	155.109	375341.613	260680.87	6402.121	277.875	197759.954	321709.553	500.787	136.848	640.345	35683.984	550.252	28819.99	59594.101	4866.444	4456.665
hsa-mir-509-1	23.891	30.486	746.233	26197.225	54.398	1303.396	730.228	3659.931	358.932	106.619	30.72	155.961	75.673	104.404	52732.183	32278.896	99.118	1852.533	1149.28	55.365	56.49	11477.54	39.362	22.871	658.814	25.486	2746.814	1732.275	109.326	26.105	13908.515	37.02	5887.275	32.184	12253.03	474.771	301.778	117.451	16664.434	38357.666	14457.703	9.26	12137.682	11.438	30193.538	187.364	83.824	483.935	52.737	794.693	39.953	426.701	5324.796	2996.412	47.745	40.589	16.025	101.855	37.097	16048.627	106.085	556.727	4418.433	3305.274	22.939	37826.493	26641.558	333.722	24.884	23818.37	29268.38	47.26	13.938	85.263	5777.654	59.563	2726.847	4113.398	389.791	347.2
hsa-mir-511	20.394	54.875	25.943	24.346	21.402	42.165	19.544	3.144	11.695	131.53	10.716	51.987	19.459	52.202	31.451	56.732	148.677	6.922	12.066	30.546	5.649	9.874	31.311	98.736	6.119	35.87	61.658	8.171	79.632	16.782	44.722	46.936	30.956	19.31	7.318	30.72	16.524	26.868	4.506	18.939	18.946	81.354	28.632	38.473	61.259	25.372	57.354	43.269	34.519	13.821	113.865	77.086	10.658	13.025	74.655	16.047	9.469	53.315	32.151	40.962	43.22	19.805	61.997	19.381	42.6	17.973	41.289	28.033	11.924	46.058	29.988	92.032	41.815	19.141	10.932	18.909	12.243	21.281	42.782	69.44
hsa-mir-514a-1	20.977	25.913	346.411	6359.105	6.242	372.045	79.952	515.66	111.548	47.829	17.861	45.279	27.026	45.242	15407.302	12698.499	24.252	462.917	637.986	27.364	39.543	2352.447	31.311	21.755	134.618	30.206	547.67	686.373	58.037	17.714	11436.44	31.07	3192.231	20.598	7169.69	118.227	196.547	48.362	32699.287	8321.409	20112.543	14.551	13958.071	13.518	9502.37	117.102	22.941	217.486	18.218	201.783	19.976	78.644	3065.275	1702.148	39.932	25.486	9.469	59.681	18.548	7173.293	56.971	164.304	2774.752	744.391	12.016	20555.164	9915.195	293.675	9.85	9061.602	7657.869	35.652	7.603	31.321	2204.2	17.018	1118.564	2325.757	238.866	109.715
hsa-mir-532	11998.321	11002.415	5246.521	5608.039	11724.934	3799.815	8305.228	9492.553	6488.656	5257.202	6321.229	7539.797	5430.068	14238.977	7632.014	6377.615	18678.482	2971.321	6129.492	8001.801	7055.572	3776.752	11254.843	8677.041	7758.917	14960.514	5610.9	5894.636	7793.186	11010.869	2656.672	12581.377	4726.119	12353.532	6100.497	11029.582	9397.744	21138.851	13796.708	10172.014	8862.071	18848.275	8982.894	13130.851	7154.705	13911.767	13903.394	9225.509	11444.984	6978.097	8049.119	8980.959	13714.867	6822.989	8513.315	5108.499	6545.439	3144.785	3165.591	3570.756	11911.947	4935.726	4713.297	4172.996	7232.243	7943.162	5995.715	1942.262	5749.319	8046.926	13239.289	7729.865	9925.256	7637.159	5751.69	4497.505	2404.077	17195.4	2695.261	8477.246
hsa-mir-539	6.41	70.118	1.526	6.086	0	0	2.665	3.144	2.699	10.961	2.858	3.354	1.081	17.401	6.989	3.152	2.109	8.653	6.033	1.909	1.13	0.823	13.419	2.789	2.04	4.72	4.836	4.903	17.546	6.526	8.564	18.51	11.371	11.586	3.252	14.895	0	4.606	0.41	5.411	5.921	3.968	4.521	2.08	0	18.541	2.647	31.883	2.877	17.967	6.659	3.893	0	4.113	18.23	2.832	2.185	9.549	0	19.069	4.911	0.734	7.561	2.643	60.806	6.344	1.475	26.698	11.924	31.403	1.817	14.924	1.267	0	5.466	370.616	11.13	0	17.826	6.944
hsa-mir-542	348.453	382.6	335.729	120.511	238.101	176.101	55.966	150.925	1012.925	206.262	202.897	97.266	37.836	170.527	59.407	187.531	691.718	50.185	265.45	333.461	256.464	285.519	572.538	523.244	105.043	419.11	172.885	147.08	215.953	567.792	259.768	604.874	476.971	520.095	141.475	229.938	163.5	819.085	254.372	318.355	387.804	826.766	837.861	662.366	118.915	250.794	283.239	488.49	80.544	85.689	440.81	225.809	142.819	194.688	763.915	168.962	177.731	198.936	106.344	716.129	319.237	57.947	114.922	947.888	338.255	91.981	303.767	595.36	226.551	399.171	75.425	339.109	409.276	123.545	880.04	171.126	142.464	246.257	308.981	258.317
hsa-mir-550a-2	4.079	9.146	24.417	7.304	11.593	4.961	33.757	9.433	12.594	8.968	10.716	6.708	8.648	20.881	16.599	11.031	9.49	5.192	4.525	9.546	24.855	8.228	5.368	5.578	19.377	11.327	4.836	14.708	8.098	4.662	25.691	1.983	8.844	10.299	8.944	9.309	8.697	4.606	7.373	21.645	10.065	3.307	8.288	9.358	7.207	24.396	10.588	7.971	6.712	2.764	6.659	2.336	31.974	4.113	6.945	14.159	10.926	14.323	21.022	12.006	16.699	8.069	18.146	6.167	6.554	11.63	11.797	18.688	14.516	9.77	27.262	6.633	5.068	12.18	8.199	4.727	15.582	6.08	11.884	18.054
hsa-mir-574	774.987	318.579	1060.597	4227.636	839.151	802.376	1098.895	1735.637	786.231	1063.198	776.58	390.741	1044.285	697.767	947.013	904.559	543.04	690.482	992.423	460.737	777.299	1232.587	836.442	534.959	1533.834	583.355	1393.96	2132.659	529.084	846.56	652.75	739.07	1006.377	1465.019	972.437	485.942	1274.079	736.947	568.138	1050.66	619.895	371.714	479.962	775.706	1681.022	486.951	766.773	623.991	753.666	601.203	1299.792	1361.082	505.195	946.019	565.992	398.335	784.491	1001.843	1273.656	1783.259	1122.731	913.208	973.809	1036.862	802.126	729.506	1706.11	786.249	424.071	634.347	1052.31	1363.899	713.382	746.489	1288.63	459.489	1189.796	553.317	793.842	587.463
hsa-mir-576	87.405	149.382	86.984	387.097	33.887	120.294	108.379	691.74	100.753	241.138	129.311	337.077	179.453	215.768	304.023	212.745	114.935	139.308	206.629	87.184	199.974	94.624	134.189	111.008	209.067	214.275	244.215	127.469	157.915	85.775	211.24	105.109	94.762	97.84	92.69	139.639	136.54	193.448	117.97	302.121	248.668	127.653	103.979	211.084	138.734	172.726	167.649	94.51	242.592	165.849	236.386	161.959	123.634	109.683	70.315	55.691	163.891	260.209	123.656	169.498	244.584	123.228	192.04	222.877	128.894	137.443	160.731	34.707	218.775	136.779	197.194	184.064	136.848	187.927	133.919	205.163	208.131	191.533	180.635	491.636
hsa-mir-582	1029.626	291.142	2345.522	9595.87	3691.91	3239.268	426.41	1065.908	3309.547	3244.399	787.296	248.196	2706.926	1486.018	172.978	2337.041	435.487	950.926	3455.381	780.198	407.856	1326.389	3786.801	687.804	2315.029	1232.786	2677.902	28347.202	2502.35	3658.48	5663.507	765.513	2381.064	9015.401	3675.096	121.951	3877.026	2127.165	208.495	3510.919	9635.903	714.326	1199.528	13257.709	2349.467	521.106	280.591	1090.846	1861.152	4173.867	176.457	1825.936	7221.941	3618.864	8991.631	9255.143	4025.161	9336.478	26118.599	1343.977	9783.376	4882.18	4816.122	2719.451	2936.881	41.233	7545.517	4228.924	1285.691	781.594	821.492	924.466	3281.809	2128.103	12548.77	2005.299	3487.025	313.141	2458.772	1713.781
hsa-mir-584	3867.362	1691.976	1738.158	3265.98	453.017	692.003	1986.361	2166.403	817.716	1613.232	5024.548	2158.301	507.008	4647.722	2963.346	617.748	1873.753	4552.16	11379.68	995.293	3489.938	1332.971	1248.848	1960.214	6377.039	5185.066	2277.728	1894.062	1125.652	3771.293	402.497	3297.389	2627.447	1477.892	1416.375	4570.835	3584.814	3190.364	5439.709	5232.559	2598.586	1738.192	1173.156	2003.734	4306.156	5489.176	4337.696	4100.353	1967.586	2558.221	1446.95	2863.878	2649.608	720.482	948.818	1939.757	1099.162	437.66	310.376	1072.781	1657.084	655.016	1506.078	838.652	2885.542	3890.701	778.588	859.668	1652.216	1455.718	4077.472	3203.711	682.971	3159.964	1007.127	2499.769	1043.993	5888.877	2336.368	3310.903
hsa-mir-589	362.438	359.735	824.061	385.88	297.85	621.314	935.437	443.342	505.563	819.071	335.78	286.767	1131.85	327.133	498.842	1018.023	436.541	480.222	315.222	518.647	820.231	599.014	527.808	397.733	520.117	523.887	839.036	818.745	529.084	385.986	523.342	431.014	389.79	626.946	624.441	272.761	507.892	269.446	192.929	513.155	368.266	409.414	551.542	929.599	372.96	405.955	417.358	420.169	432.447	440.882	352.249	426.701	543.564	611.485	386.298	1220.49	608.946	672.405	1269.946	368.658	648.296	600.737	736.405	344.446	263.977	528.628	390.768	746.202	465.026	631.556	513.433	388.027	508.11	786.511	433.187	435.852	604.358	1012.388	1010.129	437.473
hsa-mir-590	27.969	18.292	41.203	30.432	16.944	3.72	2.665	9.433	44.979	17.936	27.148	10.062	17.297	17.401	13.104	56.732	32.688	3.461	58.821	56.001	55.36	71.585	22.365	49.089	40.793	41.533	31.434	39.221	37.792	41.023	89.444	59.496	46.749	38.621	56.102	30.72	72.183	216.478	158.522	50.504	158.082	209.668	203.437	369.136	18.017	36.107	8.824	19.357	15.342	30.406	33.96	43.604	59.685	58.269	23.438	60.411	34.963	71.617	64.301	57.912	48.131	36.675	34.779	81.046	35.318	31.718	29.492	13.349	46.658	17.446	17.266	43.114	26.609	43.502	40.996	9.454	48.972	57.764	29.71	27.776
hsa-mir-598	494.71	240.84	277.739	193.549	143.574	239.349	265.618	380.457	194.309	189.323	332.922	370.617	246.477	217.509	350.325	699.694	220.38	1114.462	81.445	467.101	193.195	141.525	176.234	425.624	177.452	173.685	334.889	111.127	286.137	230.287	360.63	166.588	201.528	108.138	239.044	537.143	194.808	378.453	362.92	279.575	207.816	529.791	404.615	253.716	524.306	618.691	287.65	108.174	565.729	559.74	318.955	275.642	206.768	215.254	254.349	584.287	472.734	172.677	233.71	590.418	553.998	114.426	294.865	281.019	443.846	452.505	224.139	471.215	292.909	241.457	475.266	656.661	162.19	250.57	204.978	557.815	175.854	170.251	167.563	294.426
hsa-mir-616	63.514	42.68	71.724	120.511	38.346	33.484	72.845	138.348	100.753	67.758	74.3	97.266	74.592	107.884	97.846	53.58	57.995	45.859	96.527	28.001	193.195	72.408	70.673	46.858	169.293	99.114	89.465	127.469	66.135	67.128	52.334	80.65	89.708	60.506	52.85	37.237	56.529	59.109	45.058	124.456	89.402	42.33	48.976	136.216	57.656	129.789	41.471	87.678	66.162	48.373	43.948	47.498	125.766	46.615	48.613	33.037	78.668	97.081	116.237	53.674	75.635	62.348	81.655	69.594	32.405	45.462	82.577	4.005	59.619	58.62	82.694	59.696	62.088	147.906	110.688	82.254	112.413	106.407	74.868	170.823
hsa-mir-625	706.229	1019.758	790.488	636.641	662.582	1175.661	752.436	1034.465	880.687	1053.234	1184.516	1088.374	1804.257	1059.701	1001.178	999.112	789.781	232.756	674.184	741.379	2556.727	460.78	734.459	2444.968	1260.518	944.885	929.71	441.24	863.81	862.409	684.15	1373.031	614.692	1044.051	1102.529	964.437	296.56	1191.397	369.474	1073.207	492.008	1252.054	1065.41	1115.727	535.116	658.701	713.832	494.183	977.081	778.108	2428.453	923.48	1021.048	1765.216	655.405	807.052	751.713	2384.052	1318.172	564.993	983.249	1194.873	1120.486	558.514	876.768	1393.463	778.588	507.257	773.488	1778.824	764.242	1032.252	582.87	1456.437	594.437	744.069	1198.7	2191.988	540.716	1388.802
hsa-mir-628	57.104	65.545	102.245	46.257	24.969	31.004	58.631	50.308	55.774	71.743	65.013	55.341	68.106	40.022	57.659	72.491	55.886	69.221	69.379	54.728	23.726	23.039	42.94	45.184	45.893	101.946	60.449	11.44	74.234	106.286	70.413	59.496	37.905	34.759	62.607	35.375	94.795	135.875	72.502	24.35	53.878	105.165	85.142	85.265	41.44	47.817	88.236	44.408	81.503	37.316	133.175	109.011	53.291	43.188	43.404	89.672	64.828	67.638	105.108	71.33	131.624	66.749	63.509	66.07	117.606	68.722	30.967	125.479	49.769	78.857	64.52	142.608	67.157	36.541	20.498	218.399	41.181	85.126	36.84	47.219
hsa-mir-629	413.132	833.793	976.665	591.601	458.368	507.221	621.848	1320.594	427.3	700.495	486.523	1061.542	1071.312	1005.759	426.33	827.341	696.99	1122.249	660.61	385.644	547.951	1844.766	422.247	599.109	749.58	939.221	523.491	500.072	475.096	403.701	451.025	485.882	1278.661	428.692	779.738	591.136	680.958	469.036	490.721	1126.416	595.62	648.184	516.882	802.741	574.755	388.39	881.481	712.808	635.726	773.962	758.434	391.661	876.097	551.159	406.264	435.147	575.439	988.315	772.849	490.838	782.866	483.377	629.045	833.366	403.794	913.469	890.657	560.653	530.866	922.56	789.686	657.49	510.644	415.876	668.229	769.596	580.985	930.303	690.453	1531.848
hsa-mir-651	18.064	1.524	22.891	55.995	10.701	0	0	0	43.18	5.979	10.002	10.062	3.243	1.74	2.621	25.214	0	12.114	16.591	19.091	61.009	32.09	8.051	14.504	46.912	15.103	10.881	50.661	4.049	31.699	76.122	13.882	45.486	47.632	85.373	14.895	37.396	39.15	90.935	38.78	77.561	29.102	70.826	39.513	0	16.59	2.647	7.971	6.712	9.675	10.654	16.352	34.106	21.251	11.285	6.607	55.359	43.766	32.151	17.656	64.83	20.538	15.121	130.379	32.041	16.916	36.865	34.707	31.105	6.281	9.996	5.804	6.336	15.661	38.263	2.836	24.486	3.04	5.942	12.499
hsa-mir-6511b-1	14.567	13.719	10.682	19.477	8.026	21.083	17.767	15.721	11.695	11.957	19.289	26.832	17.297	13.921	17.473	29.942	10.544	28.554	16.591	8.273	6.779	15.634	28.627	10.599	13.258	30.206	26.598	11.44	17.546	22.376	18.079	12.56	20.216	15.448	13.009	15.826	13.045	9.979	9.421	9.019	10.657	9.26	3.767	11.438	23.423	9.759	20.294	17.08	11.506	9.675	19.976	12.458	6.395	9.597	7.813	23.598	10.198	5.57	24.731	14.125	13.752	17.604	15.121	7.047	23.303	11.63	11.797	14.684	36.29	15.353	9.996	14.095	20.274	5.22	15.032	52.945	17.808	6.08	13.072	18.054
hsa-mir-652	298.341	411.562	161.76	147.292	276.447	224.467	319.808	345.87	172.719	184.341	302.916	248.196	187.02	365.414	191.325	212.745	331.096	597.033	75.412	278.733	127.667	233.681	209.334	644.293	203.967	566.364	108.809	181.399	106.627	252.663	114.184	347.72	245.119	220.139	140.662	195.494	220.029	213.407	244.951	191.193	129.663	202.392	63.292	150.774	165.76	275.191	413.828	192.435	258.893	129.915	322.284	193.105	136.424	147.387	256.953	302.055	188.657	64.455	71.72	98.168	186.631	125.429	90.728	95.141	296.747	148.016	174.003	169.531	573.377	165.391	222.639	273.609	228.079	135.725	138.019	207.999	84.588	115.528	160.432	326.368
hsa-mir-653	118.87	27.437	65.62	41.388	17.835	11.161	0.888	3.144	41.381	86.69	241.476	3.354	7.567	29.581	11.357	63.035	39.015	45.859	12.066	19.728	140.095	32.09	76.04	110.45	33.655	218.994	31.434	4.903	75.583	82.045	39.964	221.457	29.692	36.046	26.018	46.546	24.351	330.858	31.54	11.724	31.38	125.668	122.816	402.41	10.81	77.092	7.941	10.248	76.709	76.014	119.192	109.79	23.448	45.93	101.566	151.027	25.494	64.455	35.86	47.318	88.404	13.937	30.243	92.498	340.439	25.374	38.34	37.377	28.513	32.101	10.905	58.867	7.603	22.621	31.43	39.709	41.181	12.161	19.014	9.722
hsa-mir-654	11.071	6.097	4.578	10.956	1.784	3.72	1.777	0	11.695	14.947	5.715	1.677	2.162	17.401	5.242	12.607	8.436	4.326	0	4.455	10.168	6.583	8.051	13.388	9.179	1.888	2.418	9.805	9.448	5.594	6.661	4.627	44.222	15.448	5.692	13.033	8.697	1.535	0.41	2.706	18.354	10.583	3.767	11.438	7.207	7.807	1.765	15.941	2.877	17.967	3.995	12.458	0	8.226	28.647	13.215	8.741	9.549	1.237	21.893	3.929	0	16.633	2.643	25.852	3.172	2.949	24.028	8.295	48.152	4.544	22.386	5.068	3.48	6.833	50.109	3.339	6.08	19.014	4.166
hsa-mir-660	754.01	554.846	444.077	446.744	1816.527	326.159	327.803	251.542	554.14	427.471	305.774	571.857	419.444	506.36	781.897	698.118	842.504	201.607	496.211	1343.391	1118.497	317.609	625.319	722.389	306.971	585.243	669.778	589.954	631.661	749.597	459.589	764.851	294.395	686.164	783.804	713.087	412.228	1817.034	2583.452	716.072	1153.348	1457.753	1637.295	1250.904	533.315	587.464	817.068	357.543	559.976	547.302	1076.723	552.842	686.383	1050.903	1148.477	574.848	973.876	717.762	469.892	665.986	767.15	520.785	426.42	462.492	743.141	1067.828	445.329	300.35	570.785	716.694	738.798	807.561	653.828	567.262	662.763	315.78	458.555	668.845	342.255	611.073
hsa-mir-664a	1679.916	611.245	262.479	2656.119	1673.844	1087.61	522.353	867.819	1063.301	1157.86	1083.068	1049.803	688.623	786.511	1434.497	3236.872	532.496	442.151	950.192	2125.498	1359.144	988.209	1101.241	895.875	1697.008	705.124	673.405	2655.61	1171.542	1363.073	1144.691	821.042	802.322	1731.503	1483.861	973.746	752.272	1119.238	1199.767	1332.941	687.391	1090.669	1051.847	838.095	888.257	1339.847	662.655	431.556	1043.243	1125.009	1385.69	1155.518	899.545	911.057	971.388	1067.574	2156.076	1330.486	1245.215	1031.112	2004.806	1500.009	877.033	1233.311	1396.348	975.847	2071.81	1992.987	1712.872	835.328	642.472	820.827	712.115	2248.168	2057.982	490.688	1374.553	1021.509	481.297	858.28
hsa-mir-664b	110.712	123.469	77.828	195.983	283.581	177.341	220.312	125.771	156.527	180.355	110.736	164.346	143.778	139.205	217.533	168.62	123.37	83.931	90.494	105.002	89.254	126.715	81.408	94.831	105.043	121.768	67.703	102.956	215.953	190.196	87.541	120.975	96.658	153.196	137.41	79.129	160.89	128.966	106.5	87.48	86.442	72.755	119.049	93.584	124.32	142.475	105.001	128.67	142.871	120.241	102.545	118.355	138.556	67.181	160.596	135.925	97.606	122.545	79.14	129.948	130.641	134.964	149.7	66.951	151.468	115.241	203.494	165.526	87.614	66.296	70.881	123.539	83.629	127.025	131.186	76.581	92.379	185.453	81.999	136.103
hsa-mir-671	99.641	103.653	86.984	79.124	115.93	112.854	69.292	100.617	85.46	79.715	120.023	144.222	117.833	172.267	131.044	40.973	147.623	85.661	120.659	125.366	146.873	73.231	109.14	92.6	118.301	121.768	83.42	116.03	76.933	139.85	143.681	90.566	64.438	102.989	60.981	81.921	44.354	95.957	90.525	92.891	63.351	55.559	45.962	113.34	88.285	135.644	127.943	48.963	89.174	107.802	142.498	77.086	63.949	58.955	64.238	82.121	67.013	89.123	65.538	43.787	89.386	71.15	43.852	66.07	94.668	75.065	82.577	56.065	119.756	97.699	103.595	75.45	148.252	128.765	113.421	98.327	62.328	133.769	78.434	112.493
hsa-mir-675	15.733	10.67	3.052	7.304	6.242	4.961	4.442	6.289	6.297	5.979	10.716	3.354	1.081	26.101	0.874	3.152	2.109	6.057	12.066	16.546	14.687	6.583	11.63	8.367	12.238	8.495	0	4.903	12.147	17.714	7.612	11.238	20.848	42.483	1.626	21.411	8.697	6.141	0.819	1.804	2.368	6.614	9.042	11.438	1.802	0.976	7.941	14.803	4.794	26.259	6.659	11.68	4.263	3.428	32.987	10.383	26.223	1.591	0	42.374	3.929	0.734	1.512	15.857	2.185	1.057	13.271	0	2.074	6.281	9.087	0.829	43.082	48.722	83.358	10.4	3.339	0	96.259	11.11
hsa-mir-7-1	25.056	92.982	67.146	114.425	64.207	95.491	90.612	119.482	53.975	52.811	47.866	93.912	103.78	85.263	167.737	178.075	107.554	58.838	70.887	35.637	106.201	61.712	64.411	75.865	78.527	168.965	70.121	39.221	67.485	60.602	39.013	101.143	52.435	48.92	51.224	58.648	95.665	165.045	118.379	118.143	230.314	82.015	144.667	89.425	79.277	74.165	68.824	124.115	69.997	42.844	130.512	73.972	81.002	50.729	68.579	50.028	58.272	60.477	75.43	175.148	105.103	61.614	65.021	159.45	93.575	71.893	81.103	37.377	44.584	82.346	86.329	140.95	126.711	40.022	102.489	350.762	90.153	76.005	84.375	134.714
hsa-mir-708	307.664	272.85	53.411	38.953	104.337	11.161	1.777	6.289	25.188	73.736	92.875	20.124	6.486	280.151	10.484	64.611	256.231	186.897	10.558	36.273	18.077	6.583	184.286	88.137	31.615	232.209	21.762	1.634	233.499	346.828	89.444	104.448	14.53	155.771	32.523	50.27	20.872	471.339	11.06	4.509	74.601	763.932	79.868	219.402	9.009	31.227	52.059	26.189	94.927	62.193	205.756	32.703	4.263	18.509	79.864	50.972	106.347	33.421	24.731	42.374	26.521	8.802	10.585	31.714	301.48	8.458	63.408	130.819	39.4	189.816	14.54	140.95	30.411	15.661	12.299	498.252	25.599	12.161	19.014	29.165
hsa-mir-744	612.415	471.009	1139.951	458.917	414.671	692.003	888.355	613.133	600.918	957.576	307.203	640.614	334.042	394.995	594.067	614.596	570.456	1040.049	555.033	416.19	469.995	800.606	237.961	480.849	549.692	780.639	565.805	183.033	437.304	425.144	292.12	611.485	1091.032	495.635	828.523	283.001	1214.071	309.364	550.934	596.126	424.513	240.093	344.337	382.654	518.901	442.062	338.827	605.773	630.932	522.424	341.595	1146.953	609.644	269.41	458.349	901.444	625.699	183.021	779.032	665.279	494.08	913.208	686.505	552.347	779.187	620.609	563.296	391.122	583.745	300.076	817.857	325.014	467.563	198.368	351.196	560.652	471.911	553.317	596.57	699.956
hsa-mir-758	11.071	67.069	0	1.217	0	3.72	2.665	0	8.996	15.943	2.858	1.677	1.081	3.48	11.357	1.576	8.436	19.901	3.016	2.546	3.389	4.114	4.473	3.347	0	5.664	8.463	1.634	8.098	4.662	10.467	31.07	8.844	3.862	1.626	6.516	3.479	4.606	0.819	4.509	8.289	3.307	5.274	4.159	0	4.879	0	21.635	1.918	5.528	0.666	7.008	0	0	12.153	1.888	5.099	2.387	0	14.125	4.911	0.734	3.024	3.524	66.267	1.057	4.424	17.354	12.961	32.101	1.817	8.291	2.534	0	10.932	506.761	15.582	0	27.333	8.333
