	TCGA.3H.AB3K.01A	TCGA.3H.AB3L.01A	TCGA.3H.AB3M.01A	TCGA.3H.AB3O.01A	TCGA.3H.AB3S.01A	TCGA.3H.AB3T.01A	TCGA.3H.AB3U.01A	TCGA.3H.AB3X.01A	TCGA.3U.A98D.01A	TCGA.3U.A98E.01A	TCGA.3U.A98F.01A	TCGA.3U.A98G.01A	TCGA.3U.A98H.01A	TCGA.3U.A98I.01A	TCGA.3U.A98J.01A	TCGA.LK.A4NW.01A	TCGA.LK.A4NY.01A	TCGA.LK.A4NZ.01A	TCGA.LK.A4O0.01A	TCGA.LK.A4O2.01A	TCGA.LK.A4O4.01A	TCGA.LK.A4O5.01A	TCGA.LK.A4O6.01A	TCGA.LK.A4O7.01A	TCGA.MQ.A4KX.01A	TCGA.MQ.A4LC.01A	TCGA.MQ.A4LI.01A	TCGA.MQ.A4LJ.01A	TCGA.MQ.A4LM.01A	TCGA.MQ.A4LP.01A	TCGA.MQ.A4LV.01A	TCGA.MQ.A6BL.01A	TCGA.MQ.A6BN.01A	TCGA.MQ.A6BQ.01A	TCGA.MQ.A6BR.01A	TCGA.MQ.A6BS.01A	TCGA.NQ.A57I.01A	TCGA.NQ.A638.01A	TCGA.SC.A6LM.01A	TCGA.SC.A6LN.01A	TCGA.SC.A6LP.01A	TCGA.SC.A6LQ.01A	TCGA.SC.A6LR.01A	TCGA.SC.AA5Z.01A	TCGA.SH.A7BC.01A	TCGA.SH.A7BD.01A	TCGA.SH.A7BH.01A	TCGA.SH.A9CT.01A	TCGA.SH.A9CU.01A	TCGA.TS.A7OU.01B	TCGA.TS.A7OY.01A	TCGA.TS.A7OZ.01A	TCGA.TS.A7P0.01A	TCGA.TS.A7P1.01A	TCGA.TS.A7P3.01A	TCGA.TS.A7P6.01A	TCGA.TS.A7P7.01A	TCGA.TS.A7P8.01A	TCGA.TS.A7PB.01A	TCGA.TS.A8AF.01A	TCGA.TS.A8AI.01A	TCGA.TS.A8AS.01A	TCGA.TS.A8AV.01A	TCGA.TS.A8AY.01A	TCGA.UD.AABY.01A	TCGA.UD.AABZ.01A	TCGA.UD.AAC1.01A	TCGA.UD.AAC4.01A	TCGA.UD.AAC5.01A	TCGA.UD.AAC6.01A	TCGA.UD.AAC7.01A	TCGA.UT.A88C.01B	TCGA.UT.A88D.01B	TCGA.UT.A88E.01B	TCGA.UT.A88G.01B	TCGA.UT.A97Y.01A	TCGA.XT.AASU.01A	TCGA.YS.A95B.01A	TCGA.YS.A95C.01A	TCGA.YS.AA4M.01A	TCGA.ZN.A9VO.01A	TCGA.ZN.A9VP.01A	TCGA.ZN.A9VQ.01A	TCGA.ZN.A9VS.01A	TCGA.ZN.A9VU.01A	TCGA.ZN.A9VV.01A	TCGA.ZN.A9VW.01A
hsa-mir-412	2.568	53.938	14.241	26.35	47.792	11.605	13.426	0	8.728	7.054	17.496	266.843	5.808	9.788	39.35	27.9	47.092	2.519	9.312	12.226	7.2	41.133	4.585	12.791	97.122	40.879	25.895	3.395	22.882	6.862	28.914	0	10.831	177.521	2.814	5.826	125.751	6.168	49.675	40.958	81.06	19.043	32.262	20.679	76.756	89.176	26.012	2.346	11.299	8.404	2.081	97.304	4.179	185.638	14.1	97.938	66.176	11.091	81.551	3.258	55.526	5.455	117.541	16.106	67.128	2.369	7.045	205.324	0	74.597	29.816	10.335	2.929	15.124	5.583	167.417	72.86	11.441	3.789	10.91	19.485	2.698	198.17	22.504	35.805	69.048	1.356
hsa-mir-421	10.27	12.775	15.337	17.567	10.185	29.658	23.19	5.439	20.629	11.756	17.496	22.321	21.296	15.906	14.166	14.557	20.752	9.571	21.727	19.213	9.601	20.567	22.923	4.797	21.583	11.53	28.772	22.636	13.076	14.972	12.851	11.739	15.473	21.761	18.992	16.022	6.52	7.049	37.256	6.826	23.95	20.947	12.098	12.587	16.596	30.654	6.503	19.547	22.598	31.514	29.138	7.027	12.538	28.5	21.79	28.21	33.088	31.795	28.323	16.291	28.72	12.468	15.908	16.725	16.453	46.187	6.039	22.501	28.816	25.176	20.401	13.091	8.786	23.268	20.471	7.66	30.069	8.172	15.154	15.274	36.186	8.095	36.923	37.847	20.886	21.805	10.844
hsa-mir-423	970.528	864.423	831.464	534.195	597.794	999.339	1142.392	564.255	651.406	691.277	820.571	775.164	671.787	549.358	620.149	1038.381	1403.971	494.647	704.58	803.436	816.051	626.87	727.408	1008.884	827.333	977.959	1034.347	667.766	455.195	667.492	517.248	1058.485	816.954	859.544	690.752	706.435	672.534	578.881	688.356	532.46	947.854	943.258	500.74	625.776	597.454	804.445	887.647	903.084	840.642	587.204	663.933	533.007	725.786	649.348	595.393	706.855	338.865	570.089	404.339	483.848	615.569	538.462	565.61	745.816	689.709	979.397	712.599	1473.834	572.044	781.399	434.69	767.542	755.576	789.935	628.081	786.751	395.528	938.186	487.46	895.704	338.668	916.137	728.182	725.233	851.869	1171.389	584.244
hsa-mir-424	206.259	275.366	464.481	902.303	305.557	278.525	396.664	267.851	520.49	205.737	818.821	631.089	317.502	994.717	426.549	355.427	1542.851	164.714	1021.175	742.305	91.806	380.894	359.119	177.474	210.88	251.565	162.561	335.015	848.281	2883.939	623.268	448.046	444.064	121.974	411.497	399.828	747.985	378.872	436.432	366.35	716.648	1094.331	416.051	899.103	618.891	509.977	1206.289	448.023	748.744	412.828	561.95	673.557	316.225	267.288	885.078	683.435	209.936	1628.933	442.917	355.962	518.877	271.958	723.804	466.444	616.658	450.025	399.579	722.854	499.471	435.458	346.811	468.518	169.858	86.09	1453.426	813.012	611.795	514.858	656.682	310.933	149.385	549.142	398.677	173.892	328.216	1079.325	372.777
hsa-mir-425	468.147	1283.15	349.456	919.071	358.05	1121.838	430.838	390.22	902.13	252.763	307.058	545.862	1932.114	1099.939	720.883	405.163	294.523	724.34	1693.164	480.315	997.862	827.6	615.851	303.784	545.86	307.119	1375.293	677.952	832.754	301.307	408.015	1189.573	391.457	695.194	341.859	304.423	634.343	536.589	585.458	226.409	447.674	831.539	621.052	588.014	640.327	258.24	952.676	817.858	599.598	248.958	1046.892	553.549	286.971	684.01	728.699	425.816	633.232	1082.505	406.292	466.743	744.809	1211.734	1841.767	1147.837	385	847.942	499.222	765.043	914.63	615.422	630.85	526.394	404.145	558.423	461.523	1377.634	1258.286	331.797	431.895	607.682	568.776	510.014	236.495	484.853	756.388	188.973	516.466
hsa-mir-431	69.323	248.397	23.005	39.126	79.131	215.341	39.056	19.035	32.531	68.187	529.259	414.977	77.439	212.891	110.179	40.031	34.321	14.608	7.76	62.878	11.401	47.715	146.704	25.582	79.136	209.637	8.632	48.668	549.176	259.511	324.485	31.305	82.005	146.598	35.874	52.436	244.05	13.216	839.156	91.019	138.171	72.363	28.23	170.83	83.671	53.877	26.012	21.893	11.299	129.206	14.569	152.983	11.145	271.909	210.855	146.374	530.545	75.42	68.366	123.813	62.227	78.704	174.102	19.203	142.154	47.371	13.084	582.221	143.011	270.413	21.97	57.876	141.304	330.4	5.583	283.405	165.381	101.337	25.257	122.191	310.832	12.143	573.945	46.03	204.389	265.289	1.356
hsa-mir-432	43.648	134.844	26.291	61.484	83.049	145.71	73.23	16.316	42.845	90.524	556.378	712.258	110.351	200.656	129.066	46.096	68.642	16.623	35.695	50.651	16.801	36.197	168.098	11.192	93.075	191.818	14.386	30.559	327.708	206.486	263.443	90.001	85.099	78.453	30.247	53.893	194.681	10.573	470.14	78.504	94.878	90.771	27.557	240.061	54.628	65.024	13.006	35.967	27.871	133.408	27.057	194.067	2.786	309.653	162.788	112.841	262.42	94.645	106.456	108.336	51.696	116.888	129.913	25.397	133.598	87.636	5.032	472.527	143.011	265.75	34.524	83.369	114.947	339.707	4.652	317.326	200.077	80.089	29.046	135.283	227.325	18.889	519.729	42.962	189.47	193.818	0
hsa-mir-4326	47.927	42.582	28.482	19.164	46.225	34.816	18.308	0	59.507	48.201	78.733	84.213	15.488	77.081	47.219	0	10.376	15.615	31.039	17.466	19.801	18.921	35.148	14.39	0	24.108	46.035	11.318	53.12	26.201	9.638	31.305	27.077	9.735	23.213	20.392	6.52	0	19.515	38.683	79.218	28.564	3.361	22.478	6.915	19.507	22.76	51.605	23.351	1.05	54.114	55.139	19.503	67.785	0.641	35.13	86.713	23.661	0	19.549	59.355	26.495	58.329	32.831	0.658	39.081	0	39.377	10.672	49.42	72.187	37.895	30.75	26.758	38.15	71.125	39.321	31.055	0	17.456	0	0	0.935	39.893	11.935	0	1.356
hsa-mir-450a-2	17.117	8.516	17.528	50.305	32.123	15.474	34.174	20.395	41.258	7.054	69.985	66.964	23.232	48.941	15.74	24.261	51.881	14.104	15.519	15.719	9.001	13.163	39.732	31.977	10.791	22.012	8.632	16.977	28.603	129.132	28.914	29.348	23.209	6.299	18.992	26.946	27.945	22.909	30.16	23.892	51.584	54.59	14.787	74.626	29.734	49.233	52.023	29.712	42.936	30.463	33.301	76.221	18.11	31.582	46.785	27.146	14.832	40.668	24.417	23.622	54.568	20.261	45.072	30.972	51.991	33.16	32.208	39.377	26.681	23.311	9.416	41.34	7.321	9.307	38.15	93.009	31.226	17.979	37.886	8.728	12.062	32.382	53.282	7.16	26.854	33.918	33.889
hsa-mir-450b	55.63	55.357	85.447	76.656	71.297	90.263	156.225	85.658	141.231	38.796	514.388	334.822	83.247	285.079	83.421	110.389	256.211	23.171	96.22	87.33	13.801	37.843	64.183	78.344	25.629	24.108	12.947	59.986	47.399	687.454	134.934	29.348	52.607	20.615	55.57	128.906	151.833	53.747	78.061	81.917	257.919	175.829	46.377	266.135	158.353	170.921	139.812	82.099	161.198	168.073	97.821	273.531	39.006	110.921	175.606	198.537	142.62	127.919	57.623	166.17	422.186	38.183	100.749	136.279	235.607	145.666	197.273	87.192	93.918	130.544	58.063	152.268	65.893	19.777	218.665	288.876	185.042	114.413	180.588	58.914	32.475	141.671	218.735	71.603	46.249	170.802	135.555
hsa-mir-451a	597.38	2070.924	285.918	15963.576	1311.543	3762.672	856.794	3246.847	883.881	1133.317	544.131	7372.177	10384.629	1143.985	229.801	2361.831	187.569	8731.374	5332.457	1316.936	18350.344	2025.399	9985.046	729.083	2011.677	473.781	464.665	763.969	6837.734	336.241	459.419	4955.901	258.393	1003.852	609.859	1948.159	3132.594	374.467	6885.335	2284.57	2950.414	3741.928	13620.796	6032.085	1183.153	956.788	136.561	2091.558	516.739	1927.583	3188.545	3745.646	91.942	355.87	7992.621	487.559	272.689	1983.113	1895.704	2222.118	815.652	20947.811	2909.355	1188.721	1151.709	1057.559	202.306	7910.606	9515.571	349.671	676.359	1626.032	5223.87	328.073	1191.028	24214.191	3701.999	1088.557	399.061	4351.965	2424.489	410.17	60.76	1010.622	1730.592	199.875	1379.954
hsa-mir-452	465.58	572.024	569.646	247.534	778.777	854.918	1578.112	1533.687	951.323	852.339	335.927	1199.272	820.858	1063.233	587.095	775.146	818.917	600.427	670.437	782.476	266.417	1024.217	930.654	550.01	588.575	571.262	935.084	628.153	241.899	564.561	989.518	234.784	703.23	564.058	1351.257	1534.494	632.48	409.711	585.458	382.279	1541.069	696.335	866.381	1158.045	665.913	1983.245	214.596	779.545	862.487	1655.515	534.893	864.38	224.283	924.338	395.433	407.719	201.95	854.765	1492.83	1142.012	621.313	1237.45	437.464	814.574	275.094	1854.577	1129.288	388.147	497.337	1106.827	726.576	815.772	784.13	2311.637	1012.374	765.96	1644.562	294.205	628.899	872.793	1319.412	3597.084	277.625	594.303	995.09	449.416	852.644
