	TCGA.3H.AB3K.01A	TCGA.3H.AB3L.01A	TCGA.3H.AB3M.01A	TCGA.3H.AB3O.01A	TCGA.3H.AB3S.01A	TCGA.3H.AB3T.01A	TCGA.3H.AB3U.01A	TCGA.3H.AB3X.01A	TCGA.3U.A98D.01A	TCGA.3U.A98E.01A	TCGA.3U.A98F.01A	TCGA.3U.A98G.01A	TCGA.3U.A98H.01A	TCGA.3U.A98I.01A	TCGA.3U.A98J.01A	TCGA.LK.A4NW.01A	TCGA.LK.A4NY.01A	TCGA.LK.A4NZ.01A	TCGA.LK.A4O0.01A	TCGA.LK.A4O2.01A	TCGA.LK.A4O4.01A	TCGA.LK.A4O5.01A	TCGA.LK.A4O6.01A	TCGA.LK.A4O7.01A	TCGA.MQ.A4KX.01A	TCGA.MQ.A4LC.01A	TCGA.MQ.A4LI.01A	TCGA.MQ.A4LJ.01A	TCGA.MQ.A4LM.01A	TCGA.MQ.A4LP.01A	TCGA.MQ.A4LV.01A	TCGA.MQ.A6BL.01A	TCGA.MQ.A6BN.01A	TCGA.MQ.A6BQ.01A	TCGA.MQ.A6BR.01A	TCGA.MQ.A6BS.01A	TCGA.NQ.A57I.01A	TCGA.NQ.A638.01A	TCGA.SC.A6LM.01A	TCGA.SC.A6LN.01A	TCGA.SC.A6LP.01A	TCGA.SC.A6LQ.01A	TCGA.SC.A6LR.01A	TCGA.SC.AA5Z.01A	TCGA.SH.A7BC.01A	TCGA.SH.A7BD.01A	TCGA.SH.A7BH.01A	TCGA.SH.A9CT.01A	TCGA.SH.A9CU.01A	TCGA.TS.A7OU.01B	TCGA.TS.A7OY.01A	TCGA.TS.A7OZ.01A	TCGA.TS.A7P0.01A	TCGA.TS.A7P1.01A	TCGA.TS.A7P3.01A	TCGA.TS.A7P6.01A	TCGA.TS.A7P7.01A	TCGA.TS.A7P8.01A	TCGA.TS.A7PB.01A	TCGA.TS.A8AF.01A	TCGA.TS.A8AI.01A	TCGA.TS.A8AS.01A	TCGA.TS.A8AV.01A	TCGA.TS.A8AY.01A	TCGA.UD.AABY.01A	TCGA.UD.AABZ.01A	TCGA.UD.AAC1.01A	TCGA.UD.AAC4.01A	TCGA.UD.AAC5.01A	TCGA.UD.AAC6.01A	TCGA.UD.AAC7.01A	TCGA.UT.A88C.01B	TCGA.UT.A88D.01B	TCGA.UT.A88E.01B	TCGA.UT.A88G.01B	TCGA.UT.A97Y.01A	TCGA.XT.AASU.01A	TCGA.YS.A95B.01A	TCGA.YS.A95C.01A	TCGA.YS.AA4M.01A	TCGA.ZN.A9VO.01A	TCGA.ZN.A9VP.01A	TCGA.ZN.A9VQ.01A	TCGA.ZN.A9VS.01A	TCGA.ZN.A9VU.01A	TCGA.ZN.A9VV.01A	TCGA.ZN.A9VW.01A
ENSG00000006747.15	433.1305407	167.9520573	2542.847999	585.7872817	383.9659804	152.3470887	375.3045845	940.5265587	310.8823016	833.8447215	69.6883587	698.6962759	717.5597267	1110.842959	286.6611271	870.9240489	214.0100148	371.7739925	417.2821655	500.7838426	476.5287924	219.8335266	375.876923	290.1500089	484.0060169	862.4792995	271.7267249	1813.466322	156.6892696	1012.737015	159.5988809	716.7847306	385.7373429	936.7375705	5090.830124	443.6654407	194.2713539	676.5144318	295.7995548	596.8862577	1315.835478	1677.094784	383.3402976	1392.491234	1577.612665	199.2713847	85.74145763	406.2141587	392.5839906	1422.263527	778.5192845	580.8566152	401.3519449	483.9005809	819.0326823	526.1109692	209.6723277	366.6264876	671.8091753	802.0003322	238.2316491	735.1465088	374.4522304	937.8832801	98.96671177	306.6270417	398.3229142	542.8237628	488.6414573	2102.556545	188.5312903	288.4267111	85.89815214	79.94697266	736.69898	490.8714686	143.563976	80.57774075	837.8388509	1810.592734	337.7321098	759.5863962	96.16658547	713.3317246	1099.192049	543.1458872	334.298076
ENSG00000007038.11	38.21740065	13.20971237	3.731799235	35.34000054	18.57899905	7.727750878	4.226402979	80.02478228	79.19815288	43.46515695	0.810329752	4.990687685	141.7264157	18.0136696	16.92464219	15.80118339	3.87348443	12.85144665	126.7895811	367.8117353	1377.206537	42.79944766	12.62273249	13.42596442	51.62730847	2.427240055	282.7725267	23.08514413	1.821968252	4.804255289	4.559968026	306.7119615	21.70816215	9.72086158	4.485312884	3.302720402	0.837376525	6.807692396	6.119990788	3.563500046	61.14695699	23.79482877	0.975420605	14.72422755	9.984890284	26.6630726	1.905365725	55.8662829	10.79268703	79.71761764	5.501903071	403.0587408	15.27343554	41.34947227	30.42469102	10.02116132	1.092043373	69.65903265	6.543595864	4.965946329	9.403880887	28.32222731	52.31317924	23.58313857	15.62632291	43.32773415	6.035195669	11.9866446	18.65933966	11.95313556	0	1.638788131	42.94907607	1.631570871	0	16.73425461	5.189059373	57.01255242	6.405495802	8.390142417	3.547606195	8.17736551	0.636864804	13.36212164	21.43022678	120.3277042	27.33745948
ENSG00000007062.12	28.02609381	5.661305303	20.89807572	5.354545537	1.032166614	1.103964411	1.690561191	8.473212241	0	1.14381992	209.0650761	13.30850049	11.15956029	2.001518845	13.75127178	4.647406878	3.87348443	7.343683802	1.604931406	6.998531961	79.20853923	1.945429439	32.25809414	2.237660737	1.61335339	0.809080018	0	0.855005338	0.910984126	0	7.295948842	11.23487039	3.339717254	0.883714689	1.121328221	0	1.67475305	6.807692396	10.19998465	172.8297522	0	0.881289955	7.803364837	1.051730539	3.328296761	22.45311377	87.64682335	10.41574766	13.49085878	10.12287208	0.916983845	1206.162699	0.848524196	1.117553305	442.9835013	5.010580659	70.98281927	21.08102304	8.724794485	144.8401013	2.350970222	4.925604749	22.94437686	2.721131374	272.9397735	8.332256568	0	11.9866446	26.82280076	2.390627112	0.937966618	19.66545757	23.62199184	0.815785435	632.6852175	7.809318818	59.67418279	11.40251048	0	32.72155543	0.709521239	10.90315401	640.6859933	1.027855511	0	220.6007911	1.562140542
ENSG00000007171.18	5.09565342	11.32261061	38.0643522	48.19090983	39.22233133	79.4854376	53.25267753	9.414680268	47.28247933	2.287639839	52.6714339	379.292264	23.43507661	88.06682918	16.92464219	88.30073068	29.05113322	51.40578661	99.50574716	10.88660527	224.8500468	53.17507133	40.67324913	15.66362516	5.646736864	2.427240055	4.41832073	36.76522955	34.61739678	46.12085077	72.04749481	74.15014455	3.339717254	4.418573446	24.66922086	26.42176322	72.01438117	21.27403874	58.13991249	14.25400018	135.2288472	10.57547946	4.877103023	33.65537726	15.3101651	16.83983532	20.95902298	19.88460917	32.37806108	6.326795051	26.59253151	21.09466307	33.09244366	10.05797974	85.18913486	40.08464527	65.52260241	43.0786123	6.543595864	10.75955038	40.75015051	7.388407123	362.5211544	13.60565687	85.42389858	11.66515919	12.74096863	7.705700102	23.32417457	26.29689823	20.6352656	13.92969911	42.94907607	50.57869699	17.9873424	110.4460804	42.37731821	13.68301258	35.87077649	10.0681709	32.637977	12.72034635	42.6699419	3.083566533	24.10900513	15.04096303	39.05351355
ENSG00000007174.18	87.90002149	37.74203536	9.702678012	18.20545483	269.3954862	4.415857644	204.5579042	109.2102911	69.74165701	237.9145433	4.861978514	8.317812808	667.3417054	36.02733921	123.761446	78.07643555	89.09014189	79.86256134	3.209862812	17.88513723	49.82472629	25.93905919	189.3409873	171.5539898	555.8002428	131.070963	61.85649022	272.7467029	7.287873006	105.6936164	103.0552774	7.86440927	308.923846	92.79004236	12.33461043	51.74261963	10.88589483	127.6442324	242.7596346	33.85325044	0	11.45676941	54.62355386	54.68998804	10.65054964	1277.020845	1.905365725	31.24724298	79.59606682	89.84048972	2.750951535	97.18612628	5.091145179	10.05797974	43.81155507	55.11638725	26.20904096	15.58162572	435.1491249	133.2528932	9.403880887	70.18986767	11.93107597	121.543868	57.29651734	18.33096445	9.388082152	187.5053692	12.82829601	441.0707021	31.89086502	844.7952816	91.26678664	111.7626046	21.89763423	33.46850922	38.9179453	15.96351468	196.0081715	18.45831332	77.33781506	14.53753868	288.4997564	310.4123643	308.9524361	340.9284954	2.343210813
ENSG00000007264.15	4406.466295	826.5505743	431.3959916	1818.403664	265.2668198	249.4959569	4038.750686	889.6872853	1150.14631	5870.083828	130.4630901	229.5716335	258.9017988	358.2718732	1658.614935	1609.861743	1939.647328	1651.410895	645.9848909	1256.625294	609.3947292	564.1745373	684.4326061	3101.397782	292.8236403	808.2709383	2854.235191	410.4025624	940.1356178	172.9531904	610.1237219	1258.305483	838.2690308	2257.007316	2231.44316	2347.133299	89.5992882	3832.730819	314.1595271	184.4111274	302.2070759	2027.848186	425.2833836	173.535539	497.2475361	390.1228517	523.9755744	998.018003	681.2883686	506.143604	1341.547365	202.6594416	3372.883681	242.5090671	172.812245	1222.581681	161.6224193	138.4014991	706.7083533	266.5057863	58.77425555	536.8909176	654.3736281	2520.674696	1146.972102	1278.168157	260.8545684	417.8201833	73.4711499	743.4850318	395.8219129	613.7261551	598.0658842	328.7615304	380.0803655	445.1311726	901.1666444	281.2619253	1209.357607	425.3802205	550.5884815	246.2295615	804.360248	3332.307566	1844.785355	222.2720092	513.9442383
ENSG00000007350.17	3.821740065	1.887101768	39.55707189	8.567272859	0	3.311893233	9.298086553	1.882936054	1.182061983	0	20.25824381	13.30850049	2.231912058	0	3.173370411	1.858962751	1.936742215	9.179604752	2.407397109	1.555229325	61.32274005	1.945429439	14.02525832	0.745886912	8.873443644	4.85448011	2.209160365	4.275026691	0	0	1.82398721	2.246974077	1.669858627	0.883714689	5.606641105	1.100906801	2.512129576	0.850961549	3.059995394	12.47225016	5.879515096	2.643869864	0	2.103461078	3.328296761	0	5.716097175	2.840658453	2.698171757	1.26535901	6.418886916	138.6220716	0.848524196	0	6.084938204	5.010580659	0	33.9129501	6.543595864	0	0	12.31401187	7.342200596	9.070437912	3.125264582	94.98772487	1.341154593	0	2.332417457	0	0.937966618	6.555152524	10.73726902	0.815785435	10.16675875	7.809318818	19.02655103	0.760167366	2.562198321	7.551128175	2.128563717	118181.1035	0.636864804	3.083566533	1.785852232	6.684872458	0.781070271
ENSG00000007402.12	341.4087791	98.12929192	124.6420945	46.04909162	76.38032943	43.05461203	126.7920894	296.5624284	141.847438	58.33481591	432.7160877	66.54250246	162.9295803	152.1154322	220.0203485	26.02547852	453.1976783	640.7364117	51.35780499	31.88220116	8146.981527	110.2410015	347.8264064	250.6180025	153.268572	88.99880202	214.2885554	147.9159235	63.7688888	38.43404231	68.39952039	97.74337236	116.8901039	141.3943503	102.0408681	346.7856422	29.30817838	106.3701937	130.5598035	584.4140076	34.10118755	37.01417809	353.1022589	56.79344912	61.24066041	547.294648	177.1990124	218.7307008	450.5946834	408.7109603	110.9550453	684.0697881	86.54946804	73.7585181	226.3597012	110.2327745	313.4164482	153.9831248	135.2343145	1434.330831	2292.195966	206.8753995	312.0435253	113.3804739	979.2495691	118.3180433	252.8076408	70.20748982	467.6497002	155.3907623	69.40952975	182.7248766	536.8634509	56.28919503	299.5283539	399.3908767	96.86244163	152.7936405	47.40066893	48.66282602	246.2038699	112.6659248	443.2579039	93.5348515	50.00386248	377.6952939	92.94736225
ENSG00000007908.16	50.9565342	99.07284281	15.67355679	164.9200025	100.1201615	776.086981	30.43010145	16.00495646	2839.312884	33.17077767	29.17187108	1715.133001	97.08817454	220.1670729	21.15580274	259.3253038	11.62045329	81.69848229	357.0972378	38.88073312	1038.65391	15.56343551	3667.605051	7.458869123	252.4898055	38.02676086	809.6572737	984.1111444	532.0147295	69.18127616	128.5910983	497.7047581	13.35886902	38.88344632	45.97445706	97.98070526	195.1087304	65.52403931	198.8997006	212.9191278	39.98070265	139.2438128	10.72962665	195.6218803	92.52664997	2.806639221	38.1073145	1033.999677	71.50155155	150.5777222	1170.071386	350.3220831	5.091145179	29.05638592	836.0705092	566.1956144	209.6723277	1843.214667	332.6327897	199.4655109	73.66373362	5691.536287	2368.777467	19.95496341	59.38002706	1.666451314	8.717504855	7.705700102	239.0727894	77.69538114	112.5559942	260.5673128	737.6503815	5.710498047	73.51348633	1039.75502	4874.256438	316.9897914	53.80616473	744.2056324	13.48090354	531.5287581	105.0826927	32.89137635	66.96945868	88.57456007	66.39097303
ENSG00000008118.10	20.38261368	7.548407071	33.58619312	35.34000054	12.38599937	25.39118145	0	9.414680268	9.456495866	3.431459759	29.98220084	94.82306601	5.579780146	26.01974498	35.96486465	17.66014614	29.05113322	35.80045853	10.43205414	16.32990791	71.54319672	10.37562367	35.06314581	2.983547649	4.840060169	7.281720165	6.627481095	13.68008541	24.5965714	13.45191481	1.82398721	15.72881854	0	29.16258474	23.54789264	19.81632241	79.5507699	5.956730846	8.159987717	8.908750115	18.81444831	40.53933791	12.68046786	27.34499402	3.993956114	4.209958831	236.2653499	3.787544603	17.53811642	0	17.42269306	15.8209973	38.18358884	4.470213218	110.7458753	26.30554846	1.092043373	18.33132438	4.362397242	8.276577216	14.88947807	7.388407123	212.9238173	15.41974445	9.375793747	6.665805254	2.01173189	9.418077903	59.47664516	21.51564401	10.3176328	0.819394066	10.73726902	11.42099609	23.46175096	94.82744279	8.648432288	3.800836828	10.24879328	22.65338453	9.933297347	7.268769342	5.73178324	25.69638777	16.07267008	10.02730869	12.49712434
ENSG00000008226.20	208.9217902	34.9113827	75.38234455	42.8363643	227.076655	9.9356797	329.6594323	259.8451754	18.91299173	125.8201912	29.98220084	74.86031527	133.9147235	76.05771611	172.4197923	198.9090144	306.9736411	29.37473521	39.32081944	17.88513723	85.59632465	115.4288134	152.8753157	76.82635197	157.3019555	217.6425249	360.0931395	466.8329147	12.75377776	28.82553173	34.655757	23.59322781	56.77519332	317.2535734	96.43422701	55.04534003	11.72327135	569.2932766	46.91992937	74.83350097	10.58312717	48.4709475	3071.599484	97.81094015	35.27994567	258.2108083	34.29658305	144.8735811	302.1952367	358.0965999	59.60394993	36.91566037	47.517355	50.28989871	96.14202362	51.35845175	55.69421205	87.99035703	56.71116415	148.1507322	30.56261288	98.51209498	39.4643282	287.5328818	78.13161456	29.99612364	69.74003884	139.5587907	19.82554839	90.84383025	9.379666182	429.3624903	260.9156371	151.736091	123.5652217	66.93701844	52.75543696	136.0699584	709.7289348	80.5453672	28.38084956	122.6604826	126.7360961	59.61561963	444.6772057	86.90334195	25.77531894
ENSG00000008277.14	104.4608951	260.420044	310.4856964	107.0909107	636.8468007	120.3321208	214.7012713	271.1427917	765.9761651	102.9437928	308.7356356	242.880134	265.5975349	1609.221151	152.3217797	260.2547852	337.9615165	141.3659132	99.50574716	123.6407313	121.367923	158.8767375	309.9582089	334.9032236	428.345325	90.61696205	70.69313168	111.150694	327.0433012	58.61191453	72.04749481	77.52060566	33.39717254	46.83687852	181.6551718	202.5668513	625.5202644	106.3701937	693.598956	329.6237543	67.02647209	93.41673519	255.5601984	198.7770719	360.7873689	65.95602169	1259.446744	261.3405776	164.5884772	39.22612931	462.1598579	251.6291952	252.8602105	164.2803358	390.6530327	136.5383229	1101.871764	133.818668	102.5163352	301.2674106	536.0212106	171.164765	306.5368749	180.5017144	189.5993847	101.6535301	48.95214265	307.3718152	152.7733434	101.6016523	60.02986357	222.8751858	503.5779169	123.1836007	312.0412877	180.7299498	220.5350234	135.3097911	142.2020068	191.2952471	61.01882656	220.7888688	460.4532536	17.47354369	106.2582078	133.6974492	331.9548652
ENSG00000008394.13	2197.500537	51.89529861	639.6303889	125.2963656	28.90066519	37.53478998	5319.350789	5756.135516	21.2771157	105.2314326	19.44791406	731.9675271	26.7829447	2487.887924	8385.102415	444.2920975	2997.108578	676.5368702	6316.207548	139.9706392	9333.832058	41.5024947	2126.229162	33.56491106	860.7240335	5540.579966	6292.793299	9690.630504	116.6059681	29.78638279	24.62382734	356.1453912	1447.76743	6252.281426	4577.261798	70.45803524	3579.784645	9371.639544	37.73994319	461.473256	52.91563586	1779.324418	5652.562404	9416.143518	2835.708841	103.8456512	422.991191	4066.876018	909.283882	8876.493456	5355.185656	530.3801	105.2170004	10821.26865	328.586663	5869.895242	3409.359412	2730.450767	1991.434341	3304.837282	706.85838	11197.131	2351.339741	8320.312696	42.71194929	136.6490077	5614.743704	5157.681935	86.29944591	182.8829741	6218.718679	216.3200333	542.2320854	13.05256696	987.7397153	370.3848354	679.7667779	3577.347622	21377.70169	177.032005	12.7713823	59.0587509	8.916107262	12546.00437	127.6884346	43.45167098	14.05926488
ENSG00000009950.16	513.387082	136.8148782	411.2442757	118.8709109	345.7758156	5.519822055	658.4735841	377.5286787	65.01340908	834.9885414	2.430989257	8.317812808	497.716389	232.176186	68.7563589	310.4467795	354.4238253	262.5366959	20.86410828	1079.329151	233.7929464	719.1604159	619.9164178	96.96529861	557.4135962	574.446813	83.94809387	242.8215161	23.68558727	905.1216964	124.9431239	125.8305483	1088.747825	820.0872315	348.7330768	315.9602518	3.349506101	348.0432737	121.3798173	197.7742526	169.3300348	772.8912902	803.7465782	106.2247845	395.4016553	725.5162386	3538.264151	238.61531	1493.438067	447.9370896	287.9329274	357.8558913	243.5264444	319.6202451	81.53817193	210.4443877	36.03743132	290.5514914	905.1974278	470.1095858	394.1793405	374.3459609	156.0217627	299.3244511	126.0523382	941.5449921	544.5087648	246.5824033	122.4519165	721.9693878	185.7173904	455.5831004	134.2158627	96.26268136	646.762268	53.54961475	57.0796531	85.13874494	354.8644674	781.9612733	324.9607275	230.7834266	77.06064134	331.99733	405.3884566	845.6363659	253.0667678
ENSG00000010030.14	650.9697243	637.8403975	435.8741507	2731.889133	784.4466265	1029.998796	236.6785668	628.9006419	364.0750908	3266.749691	45.37846613	277.8149478	953.0264489	518.3933808	520.4327473	381.087364	390.2535563	1019.854088	389.9983316	341.3728368	656.6643413	1170.500046	345.0213547	94.72763787	1543.979194	1216.047268	634.0290247	386.4624129	576.6529516	125.8714886	952.1213239	1657.143382	1646.480606	2368.355367	467.5938682	543.8479595	30.14555491	673.9615472	579.3591279	202.2286276	175.2095499	636.2913472	303.355808	504.8306588	248.2909384	1855.188525	1099.396023	480.0712785	114.6722997	661.7827623	718.9153346	873.9217557	1207.449932	842.6351916	283.5581203	616.301421	69.8907759	232.8078196	1876.921414	872.3512385	821.2722642	1920.985852	781.9443634	499.7811289	105.2172409	653.2489149	1199.662784	190.0739359	256.5659203	236.6720841	390.1941132	617.0037313	211.5241996	921.8375419	136.0781555	211.9672251	44.9718479	537.4383274	285.6851128	453.9067048	2777.775651	424.3144103	226.7238704	451.2285693	1140.26665	451.2288909	596.737687
ENSG00000010282.15	0	0	2.239079541	0	23.73983212	0	16.06033132	210.888838	0	2.287639839	6.482638019	1.663562562	5.579780146	0	1.057790137	0	9.683711075	6.425723327	0.802465703	3.888073312	6.387785422	3.890858878	8.415154993	2.237660737	4.033383475	0.809080018	1.104580182	8.550053383	0.910984126	0	1.82398721	2.246974077	13.35886902	0	5.606641105	2.201813601	3.349506101	0.850961549	1.019998465	6.236125081	5.879515096	0.881289955	0	3.155191618	1.996978057	4.209958831	93.36292053	2.840658453	2.698171757	1.26535901	1.83396769	4.520284943	7.636717768	20.11595948	2.433975282	1.252645165	0	1.833132438	21.81198621	0.827657722	65.04350947	4.925604749	0.917775074	0.907043791	29.1691361	0	4.023463779	6.849511202	3.498626186	4.781254224	3.751866473	2.458182197	2.147453803	1.631570871	21.89763423	1.115616974	9.513275517	36.48803355	0	27.68746998	6.385691151	1.817192336	1.273729609	4.111422044	1.785852232	3.342436229	0.781070271
ENSG00000010438.17	29.30000716	0.943550884	3.731799235	1.070909107	1.032166614	3.311893233	0	95.0882707	1.182061983	1.14381992	1.620659505	6.654250246	0	2.001518845	0	0	0.968371107	2.753881426	14.44438265	46.65687974	2.555114169	1.296952959	2.805051664	5.967095299	0	0	6.627481095	2.565016015	0	1.921702116	3.647974421	1.123487039	8.349293136	0	2.242656442	8.807254405	0.837376525	5.956730846	1.019998465	0.890875012	7.055418115	2.643869864	0	0	1.331318705	0	24.76975443	0	10.79268703	0	2.750951535	1.506761648	5.939669375	1.117553305	1.216987641	2.505290329	1.092043373	0.916566219	1.090599311	1.655315443	7.836567406	2.462802374	4.588875372	0.907043791	1.041754861	1.666451314	1.341154593	3.424755601	4.664834914	4.781254224	0.937966618	0	1.073726902	0	73.51348633	2.231233948	4.324216144	4.561004193	6.405495802	0	0.709521239	7.268769342	5.73178324	3.083566533	0.892926116	0	2.343210813
ENSG00000010932.17	109.5565485	177.3875662	246.2987495	291.2872772	490.2791416	23.18325263	1520.659792	37.65872107	372.3495247	314.5504779	491.0598299	529.0128946	204.2199533	98.0744234	869.5034925	1221.338528	113.2994196	716.0091707	53.7652021	296.2711864	31.93892711	33.07230046	1000.000918	484.0806061	317.0239411	59.06284134	527.9893272	358.2472367	142.1135236	1123.234887	59.27958434	13.48184446	2137.419043	13.25572034	30.27586197	2180.896372	39.35669669	15.31730789	189.7197144	48.99812563	231.6528948	607.2087787	4882.955547	493.2616229	88.53269385	25.25975299	156.2399895	1943.957268	1760.557071	862.9748449	542.8544363	613.2519906	16.12195973	13.41063965	1769.50003	76.41135504	4.368173494	2408.736024	462.4141077	114.2167656	211.58732	203.1811959	451.5453366	322.9075897	402.1173763	658.2482688	154.9033555	96.74934573	488.6414573	117.1407285	35.64273149	1316.766263	91.26678664	5.710498047	383.208599	264.4012228	535.3379586	63.09389134	105.0501311	54.53592571	2073.22106	106.3057516	220.9920871	187.069703	45.5392319	110.3003956	41.39672436
ENSG00000011028.14	14912.42973	21861.13043	25208.30383	24987.5222	47473.47124	13827.15425	27062.50355	14481.66119	40777.59224	4451.747128	21055.60828	65953.60132	29936.63644	44311.62571	26262.81352	37374.44611	17751.21077	17266.83654	18419.79775	23616.93491	10143.80325	19821.98055	38164.13042	21606.85208	17735.59381	22150.99274	12457.4553	25798.07607	28646.80682	33243.5249	35789.36505	13003.23898	51984.36892	37535.78142	7839.205594	33107.57022	31945.07706	7597.384714	42970.49532	21318.63903	25597.05692	17238.03151	5011.711067	22680.56908	10956.75294	52087.01398	8791.357456	6921.737763	10804.8288	56965.19728	50426.77561	14278.82676	12809.32127	18206.06088	40647.3872	37442.81662	43820.42445	26201.8785	29241.14872	42531.675	69765.04133	24501.18942	20820.64534	8255.005544	78005.56222	24485.16915	11509.11814	98384.66653	34918.62175	53566.7817	24154.51635	44266.1256	33398.27528	14752.66381	11078.6388	44432.79284	32036.38773	14855.95083	13605.27308	47164.34658	24833.24337	5710.526914	45753.00442	42327.08994	34517.84486	23701.2153	25063.76393
ENSG00000011347.10	400.0087934	1371.922985	1297.173414	259.160004	489.246975	73.96561554	628.0434826	554.5246678	2444.504181	36.60223743	174.2208968	267.8335724	670.6895735	590.4480593	290.8922876	615.3166707	551.9715313	307.5167592	134.8142381	329.7086168	268.2869877	485.0604068	464.2360505	1206.099137	379.1380466	365.7041683	1577.340501	609.6188062	202.2384759	409.3225506	704.0590632	126.9540354	462.5508397	178.5103672	208.5670491	1094.30136	461.3944654	1520.668289	68.33989713	190.6472525	686.7273632	390.4114499	322.8642201	706.7629224	710.2585289	562.7311638	12377.25575	366.4449404	3030.046883	245.479648	852.794976	449.014971	571.0567842	236.9213006	982.1090261	509.826582	499.0638217	2575.551076	134.1437152	712.6132983	1218.586232	554.1305342	779.1910382	170.5242327	1404.285552	459.9405625	138.8095004	1023.145736	664.7389753	672.961532	429.5887111	1125.847446	259.8419102	1299.546198	4509.348534	549.9991682	1057.703269	754.846194	197.2892707	211.4315889	496.6648673	795.930243	340.7226704	150.0669046	514.3254427	48.46532532	421.7779463
ENSG00000011465.18	9632.058876	9858.219635	76675.78617	39395.53333	37035.17027	6409.617371	15081.49639	6579.920039	104139.6607	4860.090839	21197.41599	46847.5853	82588.55785	138260.9188	104975.0932	14265.68015	29373.6008	29910.82412	5873.24648	7247.368653	30248.71909	8683.100062	46022.48266	15575.6105	39194.80725	7962.15646	172145.5077	25931.4569	15622.46677	66845.44724	6186.964618	10903.44171	7349.047818	9839.279349	25381.26428	18325.6946	8825.948576	59349.46231	93173.79975	63022.28006	99535.48696	29323.16066	74160.25315	46526.45559	50867.02506	2438.969483	23714.18181	34689.17414	41987.59979	13584.89433	200214.2527	97721.78005	52296.24327	8108.966778	185887.5602	250267.2301	4131.200082	36047.63283	26504.83505	19226.48887	27080.82599	68861.18579	41074.10568	108306.4709	55601.58218	2523.007289	58123.62833	7315.277964	28590.77319	14293.5595	31885.23722	34807.8599	32101.21318	143516.2369	80488.66489	39846.49146	83858.65884	28218.17278	13032.62176	9037.861412	3515.677739	10034.53608	50578.52904	6589.581681	11513.38934	67520.55426	1664.460747
ENSG00000011590.14	24.20435374	17.92746679	13.43447725	167.0618208	11.35383275	90.52508171	33.81122383	54.60514555	20.09505372	12.58201912	18.6375843	28.28056355	32.36272485	14.01063191	27.50254356	15.80118339	11.62045329	41.30822138	39.32081944	17.10752257	155.8619643	53.17507133	33.66061997	17.15539898	53.24066186	17.7997604	28.71908474	8.550053383	105.6741586	9.608510578	74.78347563	91.00245012	8.349293136	7.953432202	10.09195399	19.81632241	15.07277745	14.46634634	50.99992323	57.90687575	5.879515096	10.57547946	21.4592533	17.87941917	15.3101651	15.43651571	93.36292053	18.93772302	4.047257635	24.04182119	47.68315995	36.91566037	45.82030661	25.703726	7.301925845	41.33729043	37.1294747	1411.511977	86.15734554	62.07432912	21.94238874	136.6855318	219.3482428	54.42262747	15.62632291	18.33096445	16.09385512	26.54185591	12.82829601	16.73438978	29.07696516	35.23394482	92.34051355	48.13134068	8.602642017	14.50302066	42.37731821	7.601673656	10.24879328	116.6229796	164.6089275	49.06419306	8.916107262	16.44568817	30.35948794	5.013654344	31.24281084
