	TCGA.OR.A5J1.01A	TCGA.OR.A5J2.01A	TCGA.OR.A5J3.01A	TCGA.OR.A5J5.01A	TCGA.OR.A5J6.01A	TCGA.OR.A5J7.01A	TCGA.OR.A5J8.01A	TCGA.OR.A5J9.01A	TCGA.OR.A5JA.01A	TCGA.OR.A5JB.01A	TCGA.OR.A5JC.01A	TCGA.OR.A5JD.01A	TCGA.OR.A5JE.01A	TCGA.OR.A5JF.01A	TCGA.OR.A5JG.01A	TCGA.OR.A5JI.01A	TCGA.OR.A5JJ.01A	TCGA.OR.A5JK.01A	TCGA.OR.A5JL.01A	TCGA.OR.A5JM.01A	TCGA.OR.A5JO.01A	TCGA.OR.A5JP.01A	TCGA.OR.A5JQ.01A	TCGA.OR.A5JR.01A	TCGA.OR.A5JS.01A	TCGA.OR.A5JT.01A	TCGA.OR.A5JV.01A	TCGA.OR.A5JW.01A	TCGA.OR.A5JX.01A	TCGA.OR.A5JY.01A	TCGA.OR.A5JZ.01A	TCGA.OR.A5K0.01A	TCGA.OR.A5K1.01A	TCGA.OR.A5K2.01A	TCGA.OR.A5K3.01A	TCGA.OR.A5K4.01A	TCGA.OR.A5K5.01A	TCGA.OR.A5K6.01A	TCGA.OR.A5K8.01A	TCGA.OR.A5K9.01A	TCGA.OR.A5KO.01A	TCGA.OR.A5KT.01A	TCGA.OR.A5KU.01A	TCGA.OR.A5KV.01A	TCGA.OR.A5KW.01A	TCGA.OR.A5KX.01A	TCGA.OR.A5KY.01A	TCGA.OR.A5KZ.01A	TCGA.OR.A5L3.01A	TCGA.OR.A5L4.01A	TCGA.OR.A5L5.01A	TCGA.OR.A5L6.01A	TCGA.OR.A5L8.01A	TCGA.OR.A5L9.01A	TCGA.OR.A5LA.01A	TCGA.OR.A5LB.01A	TCGA.OR.A5LC.01A	TCGA.OR.A5LD.01A	TCGA.OR.A5LE.01A	TCGA.OR.A5LG.01A	TCGA.OR.A5LH.01A	TCGA.OR.A5LJ.01A	TCGA.OR.A5LK.01A	TCGA.OR.A5LL.01A	TCGA.OR.A5LM.01A	TCGA.OR.A5LN.01A	TCGA.OR.A5LO.01A	TCGA.OR.A5LP.01A	TCGA.OR.A5LR.01A	TCGA.OR.A5LS.01A	TCGA.OR.A5LT.01A	TCGA.OU.A5PI.01A	TCGA.P6.A5OF.01A	TCGA.P6.A5OG.01A	TCGA.PA.A5YG.01A	TCGA.PK.A5H8.01A	TCGA.PK.A5H9.01A	TCGA.PK.A5HA.01A	TCGA.PK.A5HB.01A
ENSG00000100095.19	64.79518078	21.16883555	4.833816148	945.0659021	34.48393632	0.683018871	4.155368944	473.7189628	11.837977	0	125.5310408	3.803476231	12.98886664	74.74576737	73.50163006	8.832066124	940.6834171	310.4131636	33.5965948	21.81175122	9.098195968	11.22475918	3.330662107	4.646820161	3.07829743	43.25756778	118.0180527	25.50240675	40.54089837	2.984786345	26.16981232	507.1598828	12.58702224	70.84020986	15.05081318	110.9628683	49.53514417	5.158392379	274.5912864	0.827297995	0.738139243	1.680733029	143.5812672	71.11545297	592.0461857	0	317.2134213	4.135628638	0	1.264413054	76.84798067	2.831044382	378.6852594	121.2945229	27.0412995	973.2731018	2.259263883	834.1264571	66.86940826	6.277613018	1823.912482	89.56079617	172.4852744	2.199607718	38.70439643	5.60469901	2158.147399	10.45378134	120.4691549	724.8367382	2.823983847	513.4127771	422.4012199	2.068340893	3.08959573	2.796402306	2.462729138	6.555228804	0.703923077
ENSG00000100285.10	27.6564796	1563.079502	1142.714137	535.0492295	651.2537689	1152.252836	44.32393541	607.2269028	451.4215229	21.2719839	749.2938096	108.3990726	378.6754197	593.8135964	694.3742228	487.2356479	1024.548209	1675.318104	1171.081305	2443.695127	664.1683057	1661.264358	351.0517861	901.4831112	7.387913831	1481.367651	599.7783124	9.472322508	598.2254515	541.7387216	2669.320856	71.62181551	2226.504379	1134.983362	2147.966053	63.54283912	80.0818164	632.7627984	685.1950791	0.827297995	521.8644449	1705.944024	426.9653471	9638.988495	2379.881704	337.6927479	1377.120005	932.584258	2186.26887	1082.337575	1840.349037	254.7939944	2294.184286	1368.895329	718.0967311	975.5703633	15.81484718	9.72742224	2173.255768	599.5120432	3872.051828	535.0683464	59.21136286	487.2131095	387.0439643	665.0909492	2265.676147	2714.249655	2021.20471	437.1323098	182.1469581	539.7166575	1983.396204	4770.283545	807.1568846	425.0531505	113.9012226	27.15737647	1651.403538
ENSG00000100314.4	1564.56656	600.2389176	28.03613366	60.82664924	0.985255324	2.732075486	16.62147578	4.684489125	11.04877853	5.727072588	17.51595918	7.606952462	27.97602045	1920.254357	35.45372744	8.832066124	6117.936577	4131.234016	91.19075733	133.2074806	6.368737178	62.53794398	11.32425116	10.84258038	4247.434793	12.24270786	79.26585627	3.643200965	30.65287438	101.4827357	4.758147694	11.61434846	197.1966818	4.620013687	15.05081318	12.32920759	20.6396434	226.1095326	1139.425525	91.83007747	7.381392432	3.361466058	4712.99212	8386.645369	61.18410429	4.74509716	275.8377576	114.7636947	108.6222112	16.43736971	127.279468	16.98626629	1183.6501	25.99168347	55.58489341	7.657538173	1653.781163	68.09195568	14.48837179	142.8156962	2562.80772	156.1572856	10.29762832	20.89627332	2.977261264	5.60469901	10.60142582	10.45378134	18.73964631	13.38160132	9.883943463	3790.681434	136.5337276	17.2361741	15.44797865	11.18560922	1.847046853	1.872922515	4.223538461
ENSG00000100336.17	5.53129592	91.50399882	11.60115876	23.65480804	166.5081497	15.70943404	491.7186584	8.783417109	18.9407632	133.358976	32.11259184	35.18215514	36.96831274	8.305085264	14.70032601	64.76848491	24.46056434	259.0580447	37.59618942	7.010920034	375.7554935	34.47604604	133.8926167	28.65539099	24.62637944	23.6692352	23.77975688	13.84416367	13.84323359	8.954359035	70.18267849	10.64648609	67.1307853	46.20013687	10.75058085	1.896801168	30.54667224	16.3349092	46.19292668	16.54595991	0	1310.971762	15.1138176	3.555772648	25.19345471	26.09803438	26.89418137	67.20396537	11.84969577	58.1630005	106.4664732	50.95879888	9.656819001	69.31115592	102.1560203	16.08083016	110.7039303	12.1592778	12.25939151	35.31157323	10.534148	38.27384452	115.8483186	13.19764631	19.84840842	37.36466007	3.028978806	94.08403207	53.54184661	12.26646788	0	18.51013807	28.03817621	315.0772626	70.28830287	18.64268204	96.66211866	158.2619526	15.48630769
ENSG00000100473.18	6.321481051	6.145790966	2.900289689	32.66616348	2.955765971	8.879245329	20.77684472	22.25132334	2.3675954	60.54333879	2.919326531	24.7225955	5.994861525	10.08474639	0	29.44022041	46.82450887	5.706124332	2.399756772	221.2334766	5.458917581	39.28665712	2.664529686	3.097880107	2.462637944	0.816180524	0.880731736	7.286401929	0	2.984786345	1.189536923	4.839311859	1.398558027	4.620013687	4.300232338	0.948400584	7.430271625	3.438928252	0	4.136489976	27.311152	3.361466058	0	51.91428067	0	4.74509716	1.379188788	7.237350117	25.67434083	1.264413054	163.3019589	0	13.79545572	0	3.004588833	1.531507635	45.18527767	7.29556668	1.114490138	4.708209764	4.514634855	6.889292013	18.02084957	5.499019294	3.969681685	3.736466007	1.514489403	14.18727468	0	35.68427019	0	6.819524553	3.657153419	286.1204901	3.08959573	0	8.619551982	49.63244666	23.22946153
ENSG00000100558.9	736.4525425	510.7835158	165.3165123	67.58516583	3382.381526	1844.833972	54.71235777	335.5265336	923.3622059	1587.21726	691.8803878	26.62433362	4287.325134	187.4576388	5865.430079	22.08016531	285.1402928	175.7486294	3257.269858	2348.658211	128.2845631	2222.502317	55.28899098	20.1362207	277.6624282	12.24270786	204.3297628	673.9921784	90.96982073	1983.390526	147.5025785	347.4625915	93.70338781	4201.132446	223.6120816	51.21363153	2809.46826	917.3341113	102.6509482	3690.576357	333.6389379	15975.36744	25.18969599	635.060995	2414.972587	1886.176121	399.2751542	275.0193045	902.5518278	704.2780713	852.5322855	356.7115922	582.858004	398.5391465	96.14684265	504.6317656	307.2598881	1237.81448	1563.629663	859.2482818	1386.74534	365.8979536	118.4227257	190.2660676	560.717538	138.2492423	55.27886321	59.73589338	1128.394417	292.1649621	15.53191116	93.52490816	367.5439186	208.9024301	23.94436691	1942.567468	173.6224042	56.18767546	303.3908461
ENSG00000100593.18	3.160740526	35.50901447	460.1792973	43.93035779	23.64612777	10.92830194	18.00659876	6.441172547	11.04877853	3.272612907	4.865544218	2.852607173	36.96831274	2.96610188	10.37670071	13.24809919	37.04028314	1.141224866	7.199270315	13.24284895	0.909819597	110.6440547	5.995191793	0.774470027	0.615659486	4.897083145	5.284390418	3.643200965	3.955209597	39.54841907	5.947684617	95.81837481	0	23.10006843	49.45267189	8.535605255	121.3611032	0.859732063	0	137.3314672	2.21441773	1.680733029	68.01217918	200.5455774	6.298363677	26.88888391	20.68783182	34.11893627	0	6.322065272	8.004997986	19.81731068	21.38295636	0	0	6.126030539	41.79638184	12.1592778	23.40429289	1.569403255	3.00975657	6.889292013	54.0625487	0	71.45427033	0	128.7315993	3.733493336	4.015638496	8.921067546	5.647967693	11.69061352	98.74314231	2.757787857	0	27.03188896	3.078411422	7.491690062	52.09030768
ENSG00000100604.13	56.10314433	47.8005964	42.5375821	15.76987203	6.896787265	0	0	0.585561141	25.25435093	0.818153227	8.757979592	38.98563137	21.98115892	8.305085264	10.37670071	1.472011021	39.13690294	10.2710238	22.39772987	7.789911148	3.639278387	6.414148101	0	0	5.540935373	2.448541572	7.926585627	32.78880868	641.7327571	236.5443178	0	197.4439239	15.3841383	7.700022811	64.50348507	0	12.38378604	47.28526347	0	0	4.428835459	312.6163434	35.26557439	63.29275314	47.6876107	3.163398107	55.85714592	4.135628638	3.94989859	1.264413054	616.3848449	5.662088765	2.069318357	25.99168347	0	3.828769087	0	14.59113336	12.25939151	4.708209764	1921.72957	19.90239915	0	1.099803859	0.992420421	11.20939802	4789.572737	5.22689067	40.15638496	3.34540033	1.411991923	0	56.07635242	4.826128749	0	129.5666402	12.92932797	10.30107384	34.49223076
ENSG00000100628.12	7.901851314	73.06662592	15.46821167	5.632097152	104.4370643	17.07547179	41.55368944	7.612294828	304.6306081	96.54208077	43.78989796	18.0665121	19.98287175	5.93220376	3.458900238	36.80027552	61.50084748	179.172304	943.9043302	10.90587561	75.51502653	18.44067579	68.61163941	10.06811035	25.85769841	7.345624717	26.42195209	8.743682315	0.988802399	120.883847	36.87564463	30.9715959	67.1307853	6.160018249	32.25174254	26.55521635	26.41874356	6.018124442	15.39764223	2.481893986	20.66789881	5.042199086	30.22763519	41.95811725	14.39625983	0	7.585538335	18.61032887	11.84969577	393.2324599	52.03248691	22.64835506	8.27727343	25.99168347	39.05965483	6.891784356	6.77779165	286.9589561	93.61717156	9.416419527	39.87927455	74.25125836	84.95543367	9.898234729	92.29509917	14.94586403	56.03610791	23.14765868	57.55748511	14.49673476	4.23597577	25.32966263	26.81912507	55.8452041	60.24711674	370.9893726	28.32138508	54.31475295	12.67061538
ENSG00000100678.19	1.580370263	2.731462651	93.77603327	234.2952415	3.941021294	0.683018871	0.692561491	6.441172547	94.70381599	2.454459681	5.838653061	5.705214346	42.96317426	1.779661128	14.70032601	4.416033062	24.46056434	6.847349198	9.599027087	0	62.77755218	3.20707405	1.332264843	3.097880107	0.615659486	0	6.165122154	23.31648617	22.74245518	7.461965863	1.189536923	2.903587115	0	12.3200365	15.05081318	9.484005838	8.255857361	0	7.698821113	0.827297995	3.690696216	8.403665144	11.3353632	22.75694495	6.298363677	2.37254858	25.51499258	0	0	7.586478327	25.61599356	0	0.689772786	0	43.56653808	102.6110115	1.129631942	9.72742224	1.114490138	7.062314645	22.57317428	0	20.59525665	0	126.0373935	0	264.2784008	5.973589338	5.354184661	26.76320264	0	89.62803698	22.55244608	0.689446964	57.15752101	20.50695024	9.235234267	3.745845031	9.150999998
ENSG00000100842.13	17.38407289	71.01802894	3.867052918	19.14913032	9.852553236	23.22264163	506.2624497	24.00800677	21.3083586	174.2666373	42.81678912	13.31216681	25.97773327	18.98305203	12.10615083	69.18451797	22.36394454	29.67184652	10.39894601	13.24284895	44.58116024	34.47604604	67.94550699	21.68516075	12.9288492	14.69124943	0.880731736	21.13056559	23.73125758	16.4163249	4.758147694	0.967862372	25.17404449	24.640073	8.600464676	19.91641226	7.430271625	10.31678476	5.132547409	10.75487394	18.45348108	97.48251567	15.1138176	19.2011723	26.09322095	8.699344794	31.72134213	29.98330763	17.77454365	42.99004385	62.43898429	53.78984327	18.62386522	17.32778898	18.027533	9.954799626	56.48159709	21.88670004	14.48837179	32.95746834	9.781708853	66.59648946	7.723221243	13.19764631	18.855988	9.341165017	53.76437381	35.84153603	26.7709233	11.15133443	7.059959617	27.27809821	65.82876154	228.2069451	11.58598399	8.389206917	75.1132387	6.555228804	39.4196923
